,Mean,data,for,UKR,Province=,2:,"Chernihiv,",from,1981,to,2017<br>The,data.1,below,were,extracted,from.1,weekly,files,like:,"../AVHRR_VHP/4km/ts_L1_v1/ByWeek/VHP_L1_Mean_198135.txt<br><tt><pre>year,week,,","provinceID,","SMN,SMT,VCI,TCI,VHI"
1675,2014,46.0,"0.130,273.12,","49.65,","20.81,",35.23,,,,,,,,,,,,,,,,
1676,2014,47.0,"0.107,270.20,","43.19,","25.67,",34.43,,,,,,,,,,,,,,,,
1677,2014,48.0,"0.088,267.27,","35.72,","32.97,",34.34,,,,,,,,,,,,,,,,
1678,2014,49.0,"0.079,264.79,","34.05,","38.25,",36.15,,,,,,,,,,,,,,,,
1679,2014,50.0,"0.079,263.84,","40.28,","37.64,",38.96,,,,,,,,,,,,,,,,
1680,2014,51.0,"0.078,262.85,","44.75,","37.83,",41.29,,,,,,,,,,,,,,,,
1681,2014,52.0,"0.079,261.81,","50.72,","39.05,",44.89,,,,,,,,,,,,,,,,
1682,2015,1.0,"0.082,261.59,","60.26,","34.98,",47.62,,,,,,,,,,,,,,,,
1683,2015,2.0,"0.083,261.37,","59.62,","35.57,",47.6,,,,,,,,,,,,,,,,
1684,2015,3.0,"0.079,261.47,","53.59,","37.22,",45.4,,,,,,,,,,,,,,,,
1685,2015,4.0,"0.076,262.06,","50.37,","37.82,",44.09,,,,,,,,,,,,,,,,
1686,2015,5.0,"0.077,263.09,","51.13,","38.26,",44.7,,,,,,,,,,,,,,,,
1687,2015,6.0,"0.079,265.17,","50.94,","35.79,",43.36,,,,,,,,,,,,,,,,
1688,2015,7.0,"0.085,267.49,","50.08,","32.94,",41.51,,,,,,,,,,,,,,,,
1689,2015,8.0,"0.095,270.22,","50.46,","27.84,",39.15,,,,,,,,,,,,,,,,
1690,2015,9.0,"0.105,273.11,","51.44,","21.42,",36.43,,,,,,,,,,,,,,,,
1691,2015,10.0,"0.120,276.48,","54.11,","14.84,",34.48,,,,,,,,,,,,,,,,
1692,2015,11.0,"0.141,280.13,","59.06,","6.47,",32.77,,,,,,,,,,,,,,,,
1693,2015,12.0,"0.160,282.43,","61.28,","6.48,",33.88,,,,,,,,,,,,,,,,
1694,2015,13.0,"0.175,284.47,","61.55,","6.69,",34.12,,,,,,,,,,,,,,,,
1695,2015,14.0,"0.194,286.72,","62.63,","5.81,",34.22,,,,,,,,,,,,,,,,
1696,2015,15.0,"0.216,288.62,","61.55,","6.38,",33.97,,,,,,,,,,,,,,,,
1697,2015,16.0,"0.245,291.04,","60.81,","6.22,",33.51,,,,,,,,,,,,,,,,
1698,2015,17.0,"0.281,293.32,","61.11,","6.21,",33.66,,,,,,,,,,,,,,,,
1699,2015,18.0,"0.319,294.69,","62.45,","8.49,",35.47,,,,,,,,,,,,,,,,
1700,2015,19.0,"0.357,295.70,","63.07,","10.94,",37.0,,,,,,,,,,,,,,,,
1701,2015,20.0,"0.397,296.53,","66.48,","13.41,",39.95,,,,,,,,,,,,,,,,
1702,2015,21.0,"0.432,297.28,","70.84,","14.36,",42.6,,,,,,,,,,,,,,,,
1703,2015,22.0,"0.456,297.54,","72.86,","15.97,",44.41,,,,,,,,,,,,,,,,
1704,2015,23.0,"0.480,298.02,","77.71,","15.28,",46.5,,,,,,,,,,,,,,,,
1705,2015,24.0,"0.496,298.24,","81.64,","16.11,",48.88,,,,,,,,,,,,,,,,
1706,2015,25.0,"0.503,298.04,","83.35,","20.86,",52.11,,,,,,,,,,,,,,,,
1707,2015,26.0,"0.504,297.77,","83.55,","26.67,",55.11,,,,,,,,,,,,,,,,
1708,2015,27.0,"0.506,297.53,","84.98,","33.13,",59.05,,,,,,,,,,,,,,,,
1709,2015,28.0,"0.508,297.35,","87.40,","39.11,",63.26,,,,,,,,,,,,,,,,
1710,2015,29.0,"0.505,297.16,","88.17,","45.27,",66.72,,,,,,,,,,,,,,,,
1711,2015,30.0,"0.497,297.28,","87.59,","47.05,",67.32,,,,,,,,,,,,,,,,
1712,2015,31.0,"0.489,297.63,","86.91,","42.60,",64.76,,,,,,,,,,,,,,,,
1713,2015,32.0,"0.471,297.85,","82.83,","35.67,",59.25,,,,,,,,,,,,,,,,
1714,2015,33.0,"0.451,297.68,","76.66,","27.33,",52.0,,,,,,,,,,,,,,,,
1715,2015,34.0,"0.425,296.82,","67.88,","20.12,",44.0,,,,,,,,,,,,,,,,
1716,2015,35.0,"0.397,295.70,","60.20,","16.23,",38.21,,,,,,,,,,,,,,,,
1717,2015,36.0,"0.375,294.60,","57.62,","13.10,",35.36,,,,,,,,,,,,,,,,
1718,2015,37.0,"0.354,293.18,","58.65,","11.96,",35.3,,,,,,,,,,,,,,,,
1719,2015,38.0,"0.337,291.50,","60.91,","12.39,",36.65,,,,,,,,,,,,,,,,
1720,2015,39.0,"0.319,289.55,","62.82,","13.79,",38.31,,,,,,,,,,,,,,,,
1721,2015,40.0,"0.300,287.03,","64.72,","19.20,",41.96,,,,,,,,,,,,,,,,
1722,2015,41.0,"0.279,284.46,","66.69,","23.58,",45.13,,,,,,,,,,,,,,,,
1723,2015,42.0,"0.251,282.19,","65.91,","26.72,",46.32,,,,,,,,,,,,,,,,
1724,2015,43.0,"0.220,279.38,","64.04,","32.42,",48.23,,,,,,,,,,,,,,,,
1725,2015,44.0,"0.188,276.76,","60.54,","30.65,",45.6,,,,,,,,,,,,,,,,
1726,2015,45.0,"0.149,274.27,","50.17,","30.00,",40.08,,,,,,,,,,,,,,,,
1727,2015,46.0,"0.119,271.22,","41.77,","32.15,",36.96,,,,,,,,,,,,,,,,
1728,2015,47.0,"0.097,268.28,","35.93,","35.63,",35.78,,,,,,,,,,,,,,,,
1729,2015,48.0,"0.083,265.98,","31.91,","38.30,",35.11,,,,,,,,,,,,,,,,
1730,2015,49.0,"0.076,264.59,","31.38,","38.07,",34.73,,,,,,,,,,,,,,,,
1731,2015,50.0,"0.073,263.24,","34.12,","38.90,",36.51,,,,,,,,,,,,,,,,
1732,2015,51.0,"0.071,261.24,","36.86,","42.97,",39.91,,,,,,,,,,,,,,,,
1733,2015,52.0,"0.070,259.50,","41.34,","46.91,",44.12,,,,,,,,,,,,,,,,
1734,2016,1.0,"0.071,257.47,","49.78,","50.38,",50.08,,,,,,,,,,,,,,,,
1735,2016,2.0,"0.071,256.92,","48.90,","52.34,",50.62,,,,,,,,,,,,,,,,
1736,2016,3.0,"0.073,257.56,","49.42,","51.49,",50.45,,,,,,,,,,,,,,,,
1737,2016,4.0,"0.078,259.21,","53.92,","47.90,",50.91,,,,,,,,,,,,,,,,
1738,2016,5.0,"0.083,262.19,","58.87,","40.65,",49.76,,,,,,,,,,,,,,,,
1739,2016,6.0,"0.091,265.74,","61.82,","32.91,",47.36,,,,,,,,,,,,,,,,
1740,2016,7.0,"0.102,269.01,","63.36,","26.47,",44.92,,,,,,,,,,,,,,,,
1741,2016,8.0,"0.110,271.20,","61.73,","23.86,",42.8,,,,,,,,,,,,,,,,
1742,2016,9.0,"0.120,273.14,","61.49,","21.71,",41.6,,,,,,,,,,,,,,,,
1743,2016,10.0,"0.129,274.99,","60.01,","22.07,",41.04,,,,,,,,,,,,,,,,
1744,2016,11.0,"0.142,277.09,","59.78,","19.37,",39.58,,,,,,,,,,,,,,,,
1745,2016,12.0,"0.163,279.76,","62.95,","17.72,",40.33,,,,,,,,,,,,,,,,
1746,2016,13.0,"0.182,282.36,","65.09,","16.02,",40.56,,,,,,,,,,,,,,,,
1747,2016,14.0,"0.201,284.45,","66.04,","16.18,",41.11,,,,,,,,,,,,,,,,
1748,2016,15.0,"0.224,286.52,","65.31,","17.55,",41.43,,,,,,,,,,,,,,,,
1749,2016,16.0,"0.252,288.52,","63.85,","21.09,",42.47,,,,,,,,,,,,,,,,
1750,2016,17.0,"0.283,290.00,","62.13,","29.39,",45.76,,,,,,,,,,,,,,,,
1751,2016,18.0,"0.313,290.79,","59.37,","41.32,",50.35,,,,,,,,,,,,,,,,
1752,2016,19.0,"0.344,291.86,","56.74,","46.23,",51.49,,,,,,,,,,,,,,,,
1753,2016,20.0,"0.376,292.92,","55.62,","48.43,",52.03,,,,,,,,,,,,,,,,
1754,2016,21.0,"0.403,293.61,","54.71,","50.75,",52.73,,,,,,,,,,,,,,,,
1755,2016,22.0,"0.427,294.13,","55.75,","49.58,",52.67,,,,,,,,,,,,,,,,
1756,2016,23.0,"0.446,294.59,","57.02,","49.02,",53.02,,,,,,,,,,,,,,,,
1757,2016,24.0,"0.463,295.34,","61.25,","45.04,",53.14,,,,,,,,,,,,,,,,
1758,2016,25.0,"0.479,296.19,","68.85,","39.53,",54.19,,,,,,,,,,,,,,,,
1759,2016,26.0,"0.485,296.56,","72.61,","38.76,",55.68,,,,,,,,,,,,,,,,
1760,2016,27.0,"0.490,297.08,","76.23,","37.24,",56.74,,,,,,,,,,,,,,,,
1761,2016,28.0,"0.493,297.59,","80.48,","36.43,",58.46,,,,,,,,,,,,,,,,
1762,2016,29.0,"0.491,297.71,","82.17,","39.77,",60.97,,,,,,,,,,,,,,,,
1763,2016,30.0,"0.486,297.63,","82.81,","43.58,",63.19,,,,,,,,,,,,,,,,
1764,2016,31.0,"0.478,297.38,","82.09,","44.73,",63.41,,,,,,,,,,,,,,,,
1765,2016,32.0,"0.470,296.98,","81.98,","44.02,",63.0,,,,,,,,,,,,,,,,
1766,2016,33.0,"0.462,296.54,","82.02,","38.92,",60.47,,,,,,,,,,,,,,,,
1767,2016,34.0,"0.450,295.59,","80.62,","33.48,",57.05,,,,,,,,,,,,,,,,
1768,2016,35.0,"0.433,294.63,","78.88,","28.05,",53.47,,,,,,,,,,,,,,,,
1769,2016,36.0,"0.411,293.65,","76.29,","22.34,",49.31,,,,,,,,,,,,,,,,
1770,2016,37.0,"0.382,291.94,","73.74,","24.06,",48.9,,,,,,,,,,,,,,,,
1771,2016,38.0,"0.346,289.87,","66.99,","29.45,",48.22,,,,,,,,,,,,,,,,
1772,2016,39.0,"0.303,287.01,","55.08,","42.87,",48.97,,,,,,,,,,,,,,,,
1773,2016,40.0,"0.260,284.12,","43.23,","54.35,",48.79,,,,,,,,,,,,,,,,
1774,2016,41.0,"0.222,280.95,","34.46,","67.20,",50.83,,,,,,,,,,,,,,,,
1775,2016,42.0,"0.185,277.61,","27.08,","78.00,",52.54,,,,,,,,,,,,,,,,
1776,2016,43.0,"0.153,274.78,","23.62,","75.97,",49.8,,,,,,,,,,,,,,,,
1777,2016,44.0,"0.126,272.25,","21.71,","67.67,",44.69,,,,,,,,,,,,,,,,
1778,2016,45.0,"0.104,269.53,","20.76,","63.58,",42.17,,,,,,,,,,,,,,,,
1779,2016,46.0,"0.088,266.67,","20.04,","60.20,",40.12,,,,,,,,,,,,,,,,
1780,2016,47.0,"0.076,263.83,","18.98,","59.80,",39.39,,,,,,,,,,,,,,,,
1781,2016,48.0,"0.067,262.20,","18.90,","56.67,",37.79,,,,,,,,,,,,,,,,
1782,2016,49.0,"0.062,261.06,","20.00,","54.20,",37.1,,,,,,,,,,,,,,,,
1783,2016,50.0,"0.058,259.55,","20.84,","55.49,",38.17,,,,,,,,,,,,,,,,
1784,2016,51.0,"0.056,258.34,","22.37,","56.84,",39.61,,,,,,,,,,,,,,,,
1785,2016,52.0,"0.054,257.43,","24.02,","57.72,",40.87,,,,,,,,,,,,,,,,
1786,2017,1.0,"0.053,257.53,","28.88,","53.32,",41.1,,,,,,,,,,,,,,,,
1787,2017,2.0,"0.054,258.01,","30.49,","51.46,",40.97,,,,,,,,,,,,,,,,
1788,2017,3.0,"0.056,259.22,","31.59,","48.28,",39.93,,,,,,,,,,,,,,,,
1789,2017,4.0,"0.058,260.45,","34.17,","45.89,",40.03,,,,,,,,,,,,,,,,
1790,2017,5.0,"0.061,261.78,","38.01,","44.59,",41.3,,,,,,,,,,,,,,,,
1791,2017,6.0,"0.066,263.31,","40.15,","43.99,",42.07,,,,,,,,,,,,,,,,
1792,2017,7.0,"0.073,265.46,","41.16,","41.77,",41.47,,,,,,,,,,,,,,,,
1793,2017,8.0,"0.082,268.15,","42.92,","37.12,",40.02,,,,,,,,,,,,,,,,
1794,2017,9.0,"0.094,270.99,","45.53,","31.13,",38.33,,,,,,,,,,,,,,,,
1795,2017,10.0,"0.102,272.60,","44.41,","32.32,",38.37,,,,,,,,,,,,,,,,
1796,</pre></tt>,,,,,,,,,,,,,,,,,,,,,
