,Mean,data,for,UKR,Province=,24:,"Vinnytsya,",from,1981,to,2017<br>The,data.1,below,were,extracted,from.1,weekly,files,like:,"../AVHRR_VHP/4km/ts_L1_v1/ByWeek/VHP_L1_Mean_198135.txt<br><tt><pre>year,week,,","provinceID,","SMN,SMT,VCI,TCI,VHI"
1675,2014,46.0,"0.103,272.88,","34.61,","36.92,",35.76,,,,,,,,,,,,,,,,
1676,2014,47.0,"0.085,270.40,","34.23,","38.21,",36.22,,,,,,,,,,,,,,,,
1677,2014,48.0,"0.072,267.79,","36.04,","42.03,",39.04,,,,,,,,,,,,,,,,
1678,2014,49.0,"0.062,265.65,","36.49,","43.23,",39.86,,,,,,,,,,,,,,,,
1679,2014,50.0,"0.060,264.39,","43.38,","39.63,",41.51,,,,,,,,,,,,,,,,
1680,2014,51.0,"0.060,263.74,","50.55,","33.77,",42.16,,,,,,,,,,,,,,,,
1681,2014,52.0,"0.057,262.66,","49.06,","32.87,",40.96,,,,,,,,,,,,,,,,
1682,2015,1.0,"0.053,261.42,","44.05,","35.83,",39.94,,,,,,,,,,,,,,,,
1683,2015,2.0,"0.053,261.32,","43.10,","38.43,",40.76,,,,,,,,,,,,,,,,
1684,2015,3.0,"0.055,262.15,","46.03,","37.76,",41.89,,,,,,,,,,,,,,,,
1685,2015,4.0,"0.058,263.23,","47.70,","35.51,",41.6,,,,,,,,,,,,,,,,
1686,2015,5.0,"0.063,264.75,","49.04,","33.96,",41.5,,,,,,,,,,,,,,,,
1687,2015,6.0,"0.070,267.20,","50.12,","31.68,",40.9,,,,,,,,,,,,,,,,
1688,2015,7.0,"0.082,270.59,","53.93,","26.07,",40.0,,,,,,,,,,,,,,,,
1689,2015,8.0,"0.098,274.39,","60.24,","19.68,",39.96,,,,,,,,,,,,,,,,
1690,2015,9.0,"0.114,277.58,","64.40,","16.35,",40.38,,,,,,,,,,,,,,,,
1691,2015,10.0,"0.128,280.18,","66.17,","15.16,",40.66,,,,,,,,,,,,,,,,
1692,2015,11.0,"0.145,282.59,","68.23,","11.31,",39.77,,,,,,,,,,,,,,,,
1693,2015,12.0,"0.161,284.66,","69.04,","14.35,",41.7,,,,,,,,,,,,,,,,
1694,2015,13.0,"0.180,286.72,","67.82,","14.47,",41.15,,,,,,,,,,,,,,,,
1695,2015,14.0,"0.199,287.96,","63.72,","17.31,",40.51,,,,,,,,,,,,,,,,
1696,2015,15.0,"0.222,289.55,","61.12,","21.54,",41.33,,,,,,,,,,,,,,,,
1697,2015,16.0,"0.255,291.52,","61.36,","23.50,",42.43,,,,,,,,,,,,,,,,
1698,2015,17.0,"0.293,293.29,","63.21,","23.12,",43.16,,,,,,,,,,,,,,,,
1699,2015,18.0,"0.331,294.70,","65.26,","23.72,",44.49,,,,,,,,,,,,,,,,
1700,2015,19.0,"0.370,295.92,","67.85,","24.34,",46.1,,,,,,,,,,,,,,,,
1701,2015,20.0,"0.408,297.14,","71.94,","23.67,",47.8,,,,,,,,,,,,,,,,
1702,2015,21.0,"0.438,298.47,","74.38,","19.19,",46.79,,,,,,,,,,,,,,,,
1703,2015,22.0,"0.456,299.24,","74.04,","17.80,",45.92,,,,,,,,,,,,,,,,
1704,2015,23.0,"0.469,299.78,","74.88,","17.48,",46.18,,,,,,,,,,,,,,,,
1705,2015,24.0,"0.474,299.71,","74.57,","20.03,",47.3,,,,,,,,,,,,,,,,
1706,2015,25.0,"0.475,299.71,","73.32,","20.56,",46.94,,,,,,,,,,,,,,,,
1707,2015,26.0,"0.470,299.83,","69.50,","21.02,",45.26,,,,,,,,,,,,,,,,
1708,2015,27.0,"0.462,300.00,","66.47,","22.77,",44.62,,,,,,,,,,,,,,,,
1709,2015,28.0,"0.452,300.46,","65.69,","19.27,",42.48,,,,,,,,,,,,,,,,
1710,2015,29.0,"0.442,300.78,","64.30,","14.78,",39.54,,,,,,,,,,,,,,,,
1711,2015,30.0,"0.429,301.17,","61.08,","9.59,",35.33,,,,,,,,,,,,,,,,
1712,2015,31.0,"0.414,301.65,","55.96,","4.90,",30.43,,,,,,,,,,,,,,,,
1713,2015,32.0,"0.390,301.72,","46.74,","3.04,",24.89,,,,,,,,,,,,,,,,
1714,2015,33.0,"0.362,301.57,","35.82,","1.96,",18.89,,,,,,,,,,,,,,,,
1715,2015,34.0,"0.335,300.91,","26.53,","2.06,",14.29,,,,,,,,,,,,,,,,
1716,2015,35.0,"0.310,299.54,","21.89,","3.86,",12.88,,,,,,,,,,,,,,,,
1717,2015,36.0,"0.292,298.05,","23.67,","5.81,",14.74,,,,,,,,,,,,,,,,
1718,2015,37.0,"0.277,295.85,","27.56,","10.90,",19.23,,,,,,,,,,,,,,,,
1719,2015,38.0,"0.265,293.69,","30.70,","14.91,",22.81,,,,,,,,,,,,,,,,
1720,2015,39.0,"0.253,291.50,","33.65,","18.57,",26.11,,,,,,,,,,,,,,,,
1721,2015,40.0,"0.240,289.27,","36.02,","22.52,",29.27,,,,,,,,,,,,,,,,
1722,2015,41.0,"0.223,287.03,","38.46,","22.31,",30.39,,,,,,,,,,,,,,,,
1723,2015,42.0,"0.202,284.85,","40.57,","23.36,",31.97,,,,,,,,,,,,,,,,
1724,2015,43.0,"0.180,282.70,","42.55,","27.42,",34.99,,,,,,,,,,,,,,,,
1725,2015,44.0,"0.156,280.59,","42.34,","21.22,",31.78,,,,,,,,,,,,,,,,
1726,2015,45.0,"0.127,277.78,","36.17,","23.42,",29.8,,,,,,,,,,,,,,,,
1727,2015,46.0,"0.107,274.70,","34.68,","28.25,",31.46,,,,,,,,,,,,,,,,
1728,2015,47.0,"0.094,271.88,","39.34,","31.49,",35.42,,,,,,,,,,,,,,,,
1729,2015,48.0,"0.085,269.83,","46.31,","32.53,",39.42,,,,,,,,,,,,,,,,
1730,2015,49.0,"0.081,269.18,","55.37,","27.04,",41.2,,,,,,,,,,,,,,,,
1731,2015,50.0,"0.080,267.94,","64.40,","24.54,",44.47,,,,,,,,,,,,,,,,
1732,2015,51.0,"0.076,265.88,","68.61,","25.22,",46.92,,,,,,,,,,,,,,,,
1733,2015,52.0,"0.072,263.89,","66.74,","28.28,",47.51,,,,,,,,,,,,,,,,
1734,2016,1.0,"0.068,261.17,","61.32,","36.65,",48.98,,,,,,,,,,,,,,,,
1735,2016,2.0,"0.063,258.68,","54.02,","47.45,",50.74,,,,,,,,,,,,,,,,
1736,2016,3.0,"0.060,257.13,","51.61,","55.09,",53.35,,,,,,,,,,,,,,,,
1737,2016,4.0,"0.062,258.07,","52.28,","52.71,",52.49,,,,,,,,,,,,,,,,
1738,2016,5.0,"0.065,261.10,","51.09,","45.86,",48.47,,,,,,,,,,,,,,,,
1739,2016,6.0,"0.071,265.07,","51.70,","38.64,",45.17,,,,,,,,,,,,,,,,
1740,2016,7.0,"0.084,269.42,","56.03,","29.86,",42.95,,,,,,,,,,,,,,,,
1741,2016,8.0,"0.095,272.51,","58.60,","25.75,",42.18,,,,,,,,,,,,,,,,
1742,2016,9.0,"0.109,275.45,","61.97,","23.48,",42.73,,,,,,,,,,,,,,,,
1743,2016,10.0,"0.128,278.81,","65.66,","19.94,",42.8,,,,,,,,,,,,,,,,
1744,2016,11.0,"0.147,281.43,","69.47,","15.70,",42.58,,,,,,,,,,,,,,,,
1745,2016,12.0,"0.169,283.72,","72.71,","18.15,",45.43,,,,,,,,,,,,,,,,
1746,2016,13.0,"0.192,285.97,","73.15,","17.97,",45.56,,,,,,,,,,,,,,,,
1747,2016,14.0,"0.221,288.07,","73.88,","16.62,",45.25,,,,,,,,,,,,,,,,
1748,2016,15.0,"0.255,289.92,","75.23,","19.10,",47.16,,,,,,,,,,,,,,,,
1749,2016,16.0,"0.289,291.12,","75.29,","26.91,",51.1,,,,,,,,,,,,,,,,
1750,2016,17.0,"0.321,291.77,","74.10,","36.15,",55.12,,,,,,,,,,,,,,,,
1751,2016,18.0,"0.345,291.79,","70.55,","50.37,",60.46,,,,,,,,,,,,,,,,
1752,2016,19.0,"0.368,292.28,","66.69,","57.66,",62.18,,,,,,,,,,,,,,,,
1753,2016,20.0,"0.386,292.81,","62.03,","62.01,",62.02,,,,,,,,,,,,,,,,
1754,2016,21.0,"0.402,292.98,","57.45,","67.27,",62.36,,,,,,,,,,,,,,,,
1755,2016,22.0,"0.422,293.40,","55.96,","68.45,",62.21,,,,,,,,,,,,,,,,
1756,2016,23.0,"0.443,294.11,","60.22,","66.17,",63.19,,,,,,,,,,,,,,,,
1757,2016,24.0,"0.460,294.68,","66.35,","64.52,",65.43,,,,,,,,,,,,,,,,
1758,2016,25.0,"0.475,295.22,","73.64,","61.82,",67.73,,,,,,,,,,,,,,,,
1759,2016,26.0,"0.483,295.47,","78.01,","61.12,",69.57,,,,,,,,,,,,,,,,
1760,2016,27.0,"0.489,296.22,","83.28,","57.46,",70.37,,,,,,,,,,,,,,,,
1761,2016,28.0,"0.491,297.26,","87.09,","48.77,",67.93,,,,,,,,,,,,,,,,
1762,2016,29.0,"0.484,297.70,","85.91,","43.39,",64.65,,,,,,,,,,,,,,,,
1763,2016,30.0,"0.472,298.01,","83.10,","38.14,",60.62,,,,,,,,,,,,,,,,
1764,2016,31.0,"0.457,298.30,","79.40,","32.35,",55.87,,,,,,,,,,,,,,,,
1765,2016,32.0,"0.437,298.29,","73.88,","28.53,",51.2,,,,,,,,,,,,,,,,
1766,2016,33.0,"0.415,298.24,","67.16,","23.78,",45.47,,,,,,,,,,,,,,,,
1767,2016,34.0,"0.391,298.07,","59.55,","19.25,",39.4,,,,,,,,,,,,,,,,
1768,2016,35.0,"0.363,297.56,","52.63,","16.02,",34.33,,,,,,,,,,,,,,,,
1769,2016,36.0,"0.333,296.64,","46.42,","13.91,",30.16,,,,,,,,,,,,,,,,
1770,2016,37.0,"0.297,294.96,","37.90,","17.14,",27.52,,,,,,,,,,,,,,,,
1771,2016,38.0,"0.265,292.88,","30.59,","22.27,",26.43,,,,,,,,,,,,,,,,
1772,2016,39.0,"0.228,289.16,","20.81,","44.53,",32.67,,,,,,,,,,,,,,,,
1773,2016,40.0,"0.195,285.20,","14.20,","69.18,",41.69,,,,,,,,,,,,,,,,
1774,2016,41.0,"0.162,281.37,","9.97,","79.76,",44.87,,,,,,,,,,,,,,,,
1775,2016,42.0,"0.128,276.59,","6.47,","89.68,",48.07,,,,,,,,,,,,,,,,
1776,2016,43.0,"0.100,272.05,","4.45,","92.92,",48.69,,,,,,,,,,,,,,,,
1777,2016,44.0,"0.081,268.74,","3.88,","89.45,",46.66,,,,,,,,,,,,,,,,
1778,2016,45.0,"0.066,265.85,","3.48,","83.93,",43.7,,,,,,,,,,,,,,,,
1779,2016,46.0,"0.059,264.06,","5.25,","78.66,",41.96,,,,,,,,,,,,,,,,
1780,2016,47.0,"0.053,262.20,","8.12,","76.47,",42.29,,,,,,,,,,,,,,,,
1781,2016,48.0,"0.052,261.23,","16.91,","72.66,",44.78,,,,,,,,,,,,,,,,
1782,2016,49.0,"0.051,259.92,","24.79,","68.63,",46.71,,,,,,,,,,,,,,,,
1783,2016,50.0,"0.050,257.97,","31.74,","66.41,",49.08,,,,,,,,,,,,,,,,
1784,2016,51.0,"0.051,256.04,","39.28,","64.81,",52.04,,,,,,,,,,,,,,,,
1785,2016,52.0,"0.049,254.43,","40.14,","63.86,",52.0,,,,,,,,,,,,,,,,
1786,2017,1.0,"0.046,254.39,","36.10,","60.97,",48.53,,,,,,,,,,,,,,,,
1787,2017,2.0,"0.044,255.17,","33.91,","59.75,",46.83,,,,,,,,,,,,,,,,
1788,2017,3.0,"0.042,256.05,","33.10,","58.59,",45.85,,,,,,,,,,,,,,,,
1789,2017,4.0,"0.040,257.46,","30.91,","54.18,",42.54,,,,,,,,,,,,,,,,
1790,2017,5.0,"0.038,259.15,","28.75,","51.22,",39.99,,,,,,,,,,,,,,,,
1791,2017,6.0,"0.039,261.01,","27.04,","50.45,",38.74,,,,,,,,,,,,,,,,
1792,2017,7.0,"0.042,263.23,","26.53,","48.73,",37.63,,,,,,,,,,,,,,,,
1793,2017,8.0,"0.047,266.09,","28.00,","46.19,",37.1,,,,,,,,,,,,,,,,
1794,2017,9.0,"0.053,269.16,","29.28,","44.46,",36.87,,,,,,,,,,,,,,,,
1795,2017,10.0,"0.056,270.49,","26.03,","48.05,",37.04,,,,,,,,,,,,,,,,
1796,</pre></tt>,,,,,,,,,,,,,,,,,,,,,
