,Mean,data,for,UKR,Province=,19:,"Rivne,",from,1981,to,2017<br>The,data.1,below,were,extracted,from.1,weekly,files,like:,"../AVHRR_VHP/4km/ts_L1_v1/ByWeek/VHP_L1_Mean_198135.txt<br><tt><pre>year,week,,","provinceID,","SMN,SMT,VCI,TCI,VHI"
1675,2014,46.0,"0.152,272.44,","51.17,","39.98,",45.57,,,,,,,,,,,,,,,,
1676,2014,47.0,"0.128,270.38,","47.57,","40.55,",44.06,,,,,,,,,,,,,,,,
1677,2014,48.0,"0.110,268.52,","45.04,","42.47,",43.75,,,,,,,,,,,,,,,,
1678,2014,49.0,"0.102,266.59,","44.56,","44.93,",44.75,,,,,,,,,,,,,,,,
1679,2014,50.0,"0.102,265.69,","47.23,","41.24,",44.24,,,,,,,,,,,,,,,,
1680,2014,51.0,"0.101,265.53,","51.00,","34.37,",42.68,,,,,,,,,,,,,,,,
1681,2014,52.0,"0.100,264.82,","54.60,","33.05,",43.82,,,,,,,,,,,,,,,,
1682,2015,1.0,"0.103,265.01,","65.16,","29.45,",47.31,,,,,,,,,,,,,,,,
1683,2015,2.0,"0.108,266.02,","73.07,","24.00,",48.53,,,,,,,,,,,,,,,,
1684,2015,3.0,"0.118,267.84,","79.76,","16.84,",48.3,,,,,,,,,,,,,,,,
1685,2015,4.0,"0.127,269.50,","81.58,","13.85,",47.72,,,,,,,,,,,,,,,,
1686,2015,5.0,"0.134,270.92,","77.52,","14.90,",46.21,,,,,,,,,,,,,,,,
1687,2015,6.0,"0.140,272.47,","72.00,","15.71,",43.85,,,,,,,,,,,,,,,,
1688,2015,7.0,"0.148,273.87,","69.23,","15.28,",42.25,,,,,,,,,,,,,,,,
1689,2015,8.0,"0.161,275.83,","71.44,","13.36,",42.4,,,,,,,,,,,,,,,,
1690,2015,9.0,"0.178,278.04,","76.34,","10.52,",43.43,,,,,,,,,,,,,,,,
1691,2015,10.0,"0.189,279.50,","77.65,","12.62,",45.13,,,,,,,,,,,,,,,,
1692,2015,11.0,"0.207,281.74,","79.14,","8.84,",43.99,,,,,,,,,,,,,,,,
1693,2015,12.0,"0.220,283.55,","77.74,","13.09,",45.41,,,,,,,,,,,,,,,,
1694,2015,13.0,"0.231,285.03,","75.30,","16.55,",45.92,,,,,,,,,,,,,,,,
1695,2015,14.0,"0.242,286.61,","71.43,","15.90,",43.66,,,,,,,,,,,,,,,,
1696,2015,15.0,"0.258,288.29,","68.58,","14.96,",41.77,,,,,,,,,,,,,,,,
1697,2015,16.0,"0.286,289.97,","70.27,","15.03,",42.65,,,,,,,,,,,,,,,,
1698,2015,17.0,"0.318,291.52,","72.13,","16.21,",44.17,,,,,,,,,,,,,,,,
1699,2015,18.0,"0.344,292.48,","70.32,","21.09,",45.71,,,,,,,,,,,,,,,,
1700,2015,19.0,"0.368,293.51,","67.99,","23.45,",45.72,,,,,,,,,,,,,,,,
1701,2015,20.0,"0.393,294.33,","68.20,","25.98,",47.09,,,,,,,,,,,,,,,,
1702,2015,21.0,"0.414,295.06,","67.92,","26.02,",46.97,,,,,,,,,,,,,,,,
1703,2015,22.0,"0.431,295.61,","68.27,","25.07,",46.67,,,,,,,,,,,,,,,,
1704,2015,23.0,"0.447,296.22,","70.94,","21.23,",46.09,,,,,,,,,,,,,,,,
1705,2015,24.0,"0.457,296.59,","71.63,","17.83,",44.73,,,,,,,,,,,,,,,,
1706,2015,25.0,"0.463,296.81,","72.57,","16.73,",44.65,,,,,,,,,,,,,,,,
1707,2015,26.0,"0.460,296.82,","70.86,","17.55,",44.21,,,,,,,,,,,,,,,,
1708,2015,27.0,"0.455,297.00,","69.25,","16.80,",43.03,,,,,,,,,,,,,,,,
1709,2015,28.0,"0.453,297.62,","70.57,","11.91,",41.24,,,,,,,,,,,,,,,,
1710,2015,29.0,"0.449,297.89,","71.67,","11.00,",41.34,,,,,,,,,,,,,,,,
1711,2015,30.0,"0.444,298.17,","71.86,","11.18,",41.52,,,,,,,,,,,,,,,,
1712,2015,31.0,"0.436,298.78,","70.26,","6.60,",38.43,,,,,,,,,,,,,,,,
1713,2015,32.0,"0.420,298.92,","63.24,","5.33,",34.28,,,,,,,,,,,,,,,,
1714,2015,33.0,"0.405,298.70,","58.06,","4.81,",31.44,,,,,,,,,,,,,,,,
1715,2015,34.0,"0.384,297.62,","50.88,","6.77,",28.83,,,,,,,,,,,,,,,,
1716,2015,35.0,"0.364,295.97,","46.75,","11.41,",29.08,,,,,,,,,,,,,,,,
1717,2015,36.0,"0.349,294.17,","48.23,","16.57,",32.4,,,,,,,,,,,,,,,,
1718,2015,37.0,"0.338,291.87,","51.33,","25.96,",38.65,,,,,,,,,,,,,,,,
1719,2015,38.0,"0.329,289.35,","55.43,","39.28,",47.35,,,,,,,,,,,,,,,,
1720,2015,39.0,"0.322,287.23,","59.96,","45.59,",52.78,,,,,,,,,,,,,,,,
1721,2015,40.0,"0.307,285.54,","60.86,","43.95,",52.4,,,,,,,,,,,,,,,,
1722,2015,41.0,"0.285,283.89,","61.24,","39.17,",50.2,,,,,,,,,,,,,,,,
1723,2015,42.0,"0.257,282.09,","60.12,","39.10,",49.61,,,,,,,,,,,,,,,,
1724,2015,43.0,"0.229,280.50,","57.51,","37.82,",47.67,,,,,,,,,,,,,,,,
1725,2015,44.0,"0.199,279.15,","53.84,","26.63,",40.23,,,,,,,,,,,,,,,,
1726,2015,45.0,"0.162,277.23,","45.59,","23.27,",34.43,,,,,,,,,,,,,,,,
1727,2015,46.0,"0.143,275.21,","45.94,","23.98,",34.96,,,,,,,,,,,,,,,,
1728,2015,47.0,"0.134,273.69,","51.54,","22.98,",37.26,,,,,,,,,,,,,,,,
1729,2015,48.0,"0.129,272.62,","57.03,","21.92,",39.47,,,,,,,,,,,,,,,,
1730,2015,49.0,"0.127,271.97,","61.35,","18.87,",40.11,,,,,,,,,,,,,,,,
1731,2015,50.0,"0.129,271.33,","67.69,","14.08,",40.89,,,,,,,,,,,,,,,,
1732,2015,51.0,"0.127,269.83,","71.58,","13.47,",42.53,,,,,,,,,,,,,,,,
1733,2015,52.0,"0.121,268.03,","72.95,","17.66,",45.31,,,,,,,,,,,,,,,,
1734,2016,1.0,"0.112,265.89,","75.85,","25.67,",50.76,,,,,,,,,,,,,,,,
1735,2016,2.0,"0.107,264.63,","75.25,","31.48,",53.36,,,,,,,,,,,,,,,,
1736,2016,3.0,"0.109,264.92,","76.48,","31.43,",53.96,,,,,,,,,,,,,,,,
1737,2016,4.0,"0.114,266.24,","75.25,","29.31,",52.28,,,,,,,,,,,,,,,,
1738,2016,5.0,"0.121,268.61,","70.04,","25.49,",47.77,,,,,,,,,,,,,,,,
1739,2016,6.0,"0.130,270.66,","66.37,","23.80,",45.08,,,,,,,,,,,,,,,,
1740,2016,7.0,"0.141,272.70,","66.12,","20.46,",43.29,,,,,,,,,,,,,,,,
1741,2016,8.0,"0.144,273.74,","62.82,","23.04,",42.93,,,,,,,,,,,,,,,,
1742,2016,9.0,"0.150,274.80,","62.53,","26.00,",44.27,,,,,,,,,,,,,,,,
1743,2016,10.0,"0.161,276.13,","63.85,","29.31,",46.58,,,,,,,,,,,,,,,,
1744,2016,11.0,"0.177,278.35,","65.52,","26.19,",45.86,,,,,,,,,,,,,,,,
1745,2016,12.0,"0.199,280.75,","68.47,","28.41,",48.44,,,,,,,,,,,,,,,,
1746,2016,13.0,"0.220,282.73,","69.80,","30.59,",50.19,,,,,,,,,,,,,,,,
1747,2016,14.0,"0.242,284.47,","71.35,","31.83,",51.59,,,,,,,,,,,,,,,,
1748,2016,15.0,"0.272,286.47,","75.45,","31.39,",53.42,,,,,,,,,,,,,,,,
1749,2016,16.0,"0.303,287.98,","77.75,","34.85,",56.3,,,,,,,,,,,,,,,,
1750,2016,17.0,"0.328,289.06,","75.95,","42.84,",59.4,,,,,,,,,,,,,,,,
1751,2016,18.0,"0.346,289.82,","70.89,","50.68,",60.78,,,,,,,,,,,,,,,,
1752,2016,19.0,"0.367,291.07,","67.66,","50.50,",59.08,,,,,,,,,,,,,,,,
1753,2016,20.0,"0.387,292.38,","65.54,","47.11,",56.33,,,,,,,,,,,,,,,,
1754,2016,21.0,"0.404,293.27,","63.12,","44.84,",53.98,,,,,,,,,,,,,,,,
1755,2016,22.0,"0.423,294.07,","64.88,","40.31,",52.6,,,,,,,,,,,,,,,,
1756,2016,23.0,"0.441,294.94,","67.98,","32.89,",50.44,,,,,,,,,,,,,,,,
1757,2016,24.0,"0.450,295.83,","68.35,","23.42,",45.88,,,,,,,,,,,,,,,,
1758,2016,25.0,"0.455,296.47,","69.30,","17.97,",43.64,,,,,,,,,,,,,,,,
1759,2016,26.0,"0.454,296.64,","68.68,","17.61,",43.14,,,,,,,,,,,,,,,,
1760,2016,27.0,"0.453,297.01,","69.00,","15.45,",42.23,,,,,,,,,,,,,,,,
1761,2016,28.0,"0.455,297.50,","71.84,","12.16,",42.0,,,,,,,,,,,,,,,,
1762,2016,29.0,"0.451,297.56,","72.61,","13.18,",42.89,,,,,,,,,,,,,,,,
1763,2016,30.0,"0.446,297.55,","73.55,","15.99,",44.77,,,,,,,,,,,,,,,,
1764,2016,31.0,"0.444,297.63,","74.67,","14.80,",44.74,,,,,,,,,,,,,,,,
1765,2016,32.0,"0.440,297.53,","74.74,","13.85,",44.29,,,,,,,,,,,,,,,,
1766,2016,33.0,"0.435,297.30,","76.06,","12.39,",44.23,,,,,,,,,,,,,,,,
1767,2016,34.0,"0.428,297.07,","76.54,","8.67,",42.6,,,,,,,,,,,,,,,,
1768,2016,35.0,"0.416,296.24,","75.12,","7.67,",41.39,,,,,,,,,,,,,,,,
1769,2016,36.0,"0.394,294.86,","71.01,","9.55,",40.28,,,,,,,,,,,,,,,,
1770,2016,37.0,"0.364,292.78,","64.62,","16.34,",40.48,,,,,,,,,,,,,,,,
1771,2016,38.0,"0.332,290.41,","57.15,","26.64,",41.9,,,,,,,,,,,,,,,,
1772,2016,39.0,"0.290,286.38,","45.17,","55.10,",50.14,,,,,,,,,,,,,,,,
1773,2016,40.0,"0.252,282.36,","35.58,","78.29,",56.94,,,,,,,,,,,,,,,,
1774,2016,41.0,"0.215,278.76,","28.29,","88.10,",58.19,,,,,,,,,,,,,,,,
1775,2016,42.0,"0.176,274.10,","20.65,","94.36,",57.51,,,,,,,,,,,,,,,,
1776,2016,43.0,"0.134,268.95,","10.72,","96.71,",53.72,,,,,,,,,,,,,,,,
1777,2016,44.0,"0.106,264.82,","6.56,","95.74,",51.15,,,,,,,,,,,,,,,,
1778,2016,45.0,"0.084,262.28,","4.21,","93.71,",48.96,,,,,,,,,,,,,,,,
1779,2016,46.0,"0.074,261.76,","6.43,","88.46,",47.44,,,,,,,,,,,,,,,,
1780,2016,47.0,"0.072,262.00,","13.01,","81.40,",47.21,,,,,,,,,,,,,,,,
1781,2016,48.0,"0.072,262.69,","20.51,","71.72,",46.11,,,,,,,,,,,,,,,,
1782,2016,49.0,"0.068,263.11,","21.98,","62.05,",42.02,,,,,,,,,,,,,,,,
1783,2016,50.0,"0.064,262.40,","20.39,","57.26,",38.82,,,,,,,,,,,,,,,,
1784,2016,51.0,"0.063,261.53,","22.69,","54.04,",38.36,,,,,,,,,,,,,,,,
1785,2016,52.0,"0.061,260.35,","23.93,","54.61,",39.27,,,,,,,,,,,,,,,,
1786,2017,1.0,"0.060,260.15,","27.13,","53.01,",40.07,,,,,,,,,,,,,,,,
1787,2017,2.0,"0.062,260.74,","31.56,","49.89,",40.73,,,,,,,,,,,,,,,,
1788,2017,3.0,"0.063,261.29,","32.52,","49.06,",40.79,,,,,,,,,,,,,,,,
1789,2017,4.0,"0.064,262.41,","31.92,","47.70,",39.81,,,,,,,,,,,,,,,,
1790,2017,5.0,"0.066,263.82,","29.97,","47.56,",38.76,,,,,,,,,,,,,,,,
1791,2017,6.0,"0.071,265.40,","28.56,","47.08,",37.82,,,,,,,,,,,,,,,,
1792,2017,7.0,"0.079,267.37,","29.66,","44.27,",36.97,,,,,,,,,,,,,,,,
1793,2017,8.0,"0.090,269.84,","33.46,","40.84,",37.15,,,,,,,,,,,,,,,,
1794,2017,9.0,"0.102,272.55,","37.16,","36.41,",36.79,,,,,,,,,,,,,,,,
1795,2017,10.0,"0.105,273.69,","35.24,","40.72,",37.98,,,,,,,,,,,,,,,,
1796,</pre></tt>,,,,,,,,,,,,,,,,,,,,,
