,Mean,data,for,UKR,Province=,10:,"Khmel'nyts'kyy,",from,1981,to,2017<br>The,data.1,below,were,extracted,from.1,weekly,files,like:,"../AVHRR_VHP/4km/ts_L1_v1/ByWeek/VHP_L1_Mean_198135.txt<br><tt><pre>year,week,,","provinceID,","SMN,SMT,VCI,TCI,VHI"
1674,2014,45.0,"0.132,273.84,","38.78,","46.31,",42.55,,,,,,,,,,,,,,,,
1675,2014,46.0,"0.096,268.68,","28.04,","58.23,",43.14,,,,,,,,,,,,,,,,
1676,2014,47.0,"0.073,264.74,","24.21,","62.59,",43.4,,,,,,,,,,,,,,,,
1677,2014,48.0,"0.059,261.67,","22.58,","64.73,",43.66,,,,,,,,,,,,,,,,
1678,2014,49.0,"0.050,259.67,","21.69,","64.64,",43.17,,,,,,,,,,,,,,,,
1679,2014,50.0,"0.049,258.99,","25.98,","58.98,",42.48,,,,,,,,,,,,,,,,
1680,2014,51.0,"0.050,259.17,","32.67,","50.06,",41.36,,,,,,,,,,,,,,,,
1681,2014,52.0,"0.050,259.22,","37.58,","45.93,",41.75,,,,,,,,,,,,,,,,
1682,2015,1.0,"0.050,259.31,","39.28,","44.63,",41.95,,,,,,,,,,,,,,,,
1683,2015,2.0,"0.053,260.21,","43.38,","42.95,",43.17,,,,,,,,,,,,,,,,
1684,2015,3.0,"0.059,262.26,","51.76,","36.90,",44.33,,,,,,,,,,,,,,,,
1685,2015,4.0,"0.066,264.16,","57.90,","31.97,",44.93,,,,,,,,,,,,,,,,
1686,2015,5.0,"0.073,266.56,","59.31,","28.33,",43.82,,,,,,,,,,,,,,,,
1687,2015,6.0,"0.082,268.85,","58.47,","26.33,",42.4,,,,,,,,,,,,,,,,
1688,2015,7.0,"0.093,271.28,","60.85,","23.14,",42.0,,,,,,,,,,,,,,,,
1689,2015,8.0,"0.108,274.30,","65.79,","19.19,",42.49,,,,,,,,,,,,,,,,
1690,2015,9.0,"0.125,277.33,","70.89,","15.69,",43.29,,,,,,,,,,,,,,,,
1691,2015,10.0,"0.140,279.96,","73.23,","13.66,",43.44,,,,,,,,,,,,,,,,
1692,2015,11.0,"0.158,282.94,","75.66,","7.89,",41.78,,,,,,,,,,,,,,,,
1693,2015,12.0,"0.171,285.02,","75.27,","9.86,",42.56,,,,,,,,,,,,,,,,
1694,2015,13.0,"0.186,286.93,","73.12,","11.18,",42.15,,,,,,,,,,,,,,,,
1695,2015,14.0,"0.202,288.13,","68.99,","11.98,",40.48,,,,,,,,,,,,,,,,
1696,2015,15.0,"0.224,289.73,","65.43,","11.57,",38.5,,,,,,,,,,,,,,,,
1697,2015,16.0,"0.262,291.68,","67.60,","11.54,",39.57,,,,,,,,,,,,,,,,
1698,2015,17.0,"0.304,293.27,","70.82,","12.71,",41.76,,,,,,,,,,,,,,,,
1699,2015,18.0,"0.344,294.44,","72.70,","15.24,",43.97,,,,,,,,,,,,,,,,
1700,2015,19.0,"0.381,295.56,","73.64,","16.52,",45.08,,,,,,,,,,,,,,,,
1701,2015,20.0,"0.413,296.40,","74.58,","18.67,",46.62,,,,,,,,,,,,,,,,
1702,2015,21.0,"0.438,297.23,","74.17,","17.95,",46.06,,,,,,,,,,,,,,,,
1703,2015,22.0,"0.455,297.70,","73.10,","18.15,",45.62,,,,,,,,,,,,,,,,
1704,2015,23.0,"0.470,298.20,","75.18,","16.27,",45.73,,,,,,,,,,,,,,,,
1705,2015,24.0,"0.479,298.42,","77.24,","14.25,",45.75,,,,,,,,,,,,,,,,
1706,2015,25.0,"0.484,298.33,","79.76,","13.74,",46.75,,,,,,,,,,,,,,,,
1707,2015,26.0,"0.481,298.16,","79.30,","15.04,",47.17,,,,,,,,,,,,,,,,
1708,2015,27.0,"0.476,298.19,","78.03,","14.94,",46.48,,,,,,,,,,,,,,,,
1709,2015,28.0,"0.471,298.72,","79.09,","9.21,",44.15,,,,,,,,,,,,,,,,
1710,2015,29.0,"0.464,299.07,","79.76,","5.83,",42.79,,,,,,,,,,,,,,,,
1711,2015,30.0,"0.452,299.41,","77.16,","4.37,",40.77,,,,,,,,,,,,,,,,
1712,2015,31.0,"0.436,299.77,","71.81,","3.00,",37.41,,,,,,,,,,,,,,,,
1713,2015,32.0,"0.411,299.83,","61.11,","2.98,",32.04,,,,,,,,,,,,,,,,
1714,2015,33.0,"0.384,299.74,","48.27,","2.98,",25.62,,,,,,,,,,,,,,,,
1715,2015,34.0,"0.355,298.90,","37.01,","4.96,",20.99,,,,,,,,,,,,,,,,
1716,2015,35.0,"0.328,297.45,","31.87,","9.95,",20.91,,,,,,,,,,,,,,,,
1717,2015,36.0,"0.308,295.92,","33.30,","14.32,",23.81,,,,,,,,,,,,,,,,
1718,2015,37.0,"0.292,293.95,","35.61,","20.26,",27.93,,,,,,,,,,,,,,,,
1719,2015,38.0,"0.278,291.82,","38.00,","25.95,",31.97,,,,,,,,,,,,,,,,
1720,2015,39.0,"0.266,289.82,","40.74,","29.57,",35.15,,,,,,,,,,,,,,,,
1721,2015,40.0,"0.251,288.03,","41.98,","29.50,",35.74,,,,,,,,,,,,,,,,
1722,2015,41.0,"0.230,285.95,","41.54,","27.93,",34.74,,,,,,,,,,,,,,,,
1723,2015,42.0,"0.206,284.06,","40.67,","28.02,",34.34,,,,,,,,,,,,,,,,
1724,2015,43.0,"0.181,282.29,","40.63,","25.85,",33.24,,,,,,,,,,,,,,,,
1725,2015,44.0,"0.156,280.55,","39.76,","18.58,",29.17,,,,,,,,,,,,,,,,
1726,2015,45.0,"0.128,278.38,","36.25,","17.58,",26.91,,,,,,,,,,,,,,,,
1727,2015,46.0,"0.109,275.75,","37.02,","19.80,",28.41,,,,,,,,,,,,,,,,
1728,2015,47.0,"0.098,273.58,","43.62,","20.34,",31.98,,,,,,,,,,,,,,,,
1729,2015,48.0,"0.089,271.89,","48.30,","20.14,",34.22,,,,,,,,,,,,,,,,
1730,2015,49.0,"0.085,270.85,","54.84,","17.99,",36.42,,,,,,,,,,,,,,,,
1731,2015,50.0,"0.086,270.31,","62.84,","13.53,",38.18,,,,,,,,,,,,,,,,
1732,2015,51.0,"0.084,268.95,","68.18,","11.88,",40.03,,,,,,,,,,,,,,,,
1733,2015,52.0,"0.081,267.52,","70.05,","14.42,",42.23,,,,,,,,,,,,,,,,
1734,2016,1.0,"0.078,266.14,","69.24,","19.39,",44.32,,,,,,,,,,,,,,,,
1735,2016,2.0,"0.075,265.06,","66.85,","25.38,",46.11,,,,,,,,,,,,,,,,
1736,2016,3.0,"0.074,265.31,","67.63,","26.08,",46.86,,,,,,,,,,,,,,,,
1737,2016,4.0,"0.078,266.92,","69.30,","22.54,",45.92,,,,,,,,,,,,,,,,
1738,2016,5.0,"0.081,269.16,","66.47,","19.71,",43.09,,,,,,,,,,,,,,,,
1739,2016,6.0,"0.088,271.61,","63.45,","17.34,",40.4,,,,,,,,,,,,,,,,
1740,2016,7.0,"0.098,274.07,","64.66,","13.91,",39.28,,,,,,,,,,,,,,,,
1741,2016,8.0,"0.103,275.58,","62.79,","14.71,",38.75,,,,,,,,,,,,,,,,
1742,2016,9.0,"0.114,276.89,","64.44,","17.13,",40.79,,,,,,,,,,,,,,,,
1743,2016,10.0,"0.129,278.66,","67.57,","18.27,",42.92,,,,,,,,,,,,,,,,
1744,2016,11.0,"0.147,281.03,","70.29,","14.59,",42.44,,,,,,,,,,,,,,,,
1745,2016,12.0,"0.170,283.35,","74.99,","15.94,",45.46,,,,,,,,,,,,,,,,
1746,2016,13.0,"0.194,285.62,","77.13,","16.43,",46.78,,,,,,,,,,,,,,,,
1747,2016,14.0,"0.223,287.69,","78.63,","14.05,",46.34,,,,,,,,,,,,,,,,
1748,2016,15.0,"0.255,289.49,","79.13,","12.99,",46.06,,,,,,,,,,,,,,,,
1749,2016,16.0,"0.288,290.45,","77.95,","19.45,",48.7,,,,,,,,,,,,,,,,
1750,2016,17.0,"0.317,291.13,","75.73,","28.83,",52.28,,,,,,,,,,,,,,,,
1751,2016,18.0,"0.340,291.32,","71.16,","41.66,",56.41,,,,,,,,,,,,,,,,
1752,2016,19.0,"0.361,292.01,","65.98,","47.66,",56.82,,,,,,,,,,,,,,,,
1753,2016,20.0,"0.382,292.90,","61.48,","50.58,",56.03,,,,,,,,,,,,,,,,
1754,2016,21.0,"0.401,293.33,","57.27,","55.06,",56.17,,,,,,,,,,,,,,,,
1755,2016,22.0,"0.423,293.90,","57.46,","54.56,",56.01,,,,,,,,,,,,,,,,
1756,2016,23.0,"0.444,294.72,","61.16,","49.62,",55.39,,,,,,,,,,,,,,,,
1757,2016,24.0,"0.459,295.40,","65.81,","44.09,",54.95,,,,,,,,,,,,,,,,
1758,2016,25.0,"0.473,295.98,","73.82,","37.90,",55.86,,,,,,,,,,,,,,,,
1759,2016,26.0,"0.482,296.36,","79.42,","33.79,",56.61,,,,,,,,,,,,,,,,
1760,2016,27.0,"0.488,296.94,","83.21,","27.70,",55.46,,,,,,,,,,,,,,,,
1761,2016,28.0,"0.487,297.72,","85.78,","18.04,",51.91,,,,,,,,,,,,,,,,
1762,2016,29.0,"0.479,298.00,","85.29,","14.54,",49.91,,,,,,,,,,,,,,,,
1763,2016,30.0,"0.469,298.25,","83.65,","13.14,",48.39,,,,,,,,,,,,,,,,
1764,2016,31.0,"0.455,298.56,","80.15,","10.44,",45.29,,,,,,,,,,,,,,,,
1765,2016,32.0,"0.438,298.66,","74.48,","9.00,",41.74,,,,,,,,,,,,,,,,
1766,2016,33.0,"0.418,298.70,","68.11,","6.88,",37.49,,,,,,,,,,,,,,,,
1767,2016,34.0,"0.394,298.58,","60.25,","5.29,",32.77,,,,,,,,,,,,,,,,
1768,2016,35.0,"0.367,297.98,","54.09,","5.42,",29.75,,,,,,,,,,,,,,,,
1769,2016,36.0,"0.333,296.86,","46.71,","7.29,",27.0,,,,,,,,,,,,,,,,
1770,2016,37.0,"0.298,295.22,","38.96,","10.64,",24.8,,,,,,,,,,,,,,,,
1771,2016,38.0,"0.266,293.04,","32.84,","15.38,",24.11,,,,,,,,,,,,,,,,
1772,2016,39.0,"0.230,289.02,","24.09,","36.93,",30.51,,,,,,,,,,,,,,,,
1773,2016,40.0,"0.197,285.25,","17.04,","58.60,",37.82,,,,,,,,,,,,,,,,
1774,2016,41.0,"0.168,281.86,","12.27,","70.84,",41.55,,,,,,,,,,,,,,,,
1775,2016,42.0,"0.139,277.51,","8.55,","84.78,",46.66,,,,,,,,,,,,,,,,
1776,2016,43.0,"0.111,273.39,","6.50,","87.25,",46.88,,,,,,,,,,,,,,,,
1777,2016,44.0,"0.088,270.02,","5.04,","82.89,",43.96,,,,,,,,,,,,,,,,
1778,2016,45.0,"0.070,266.74,","4.02,","81.29,",42.65,,,,,,,,,,,,,,,,
1779,2016,46.0,"0.060,264.23,","5.71,","78.52,",42.12,,,,,,,,,,,,,,,,
1780,2016,47.0,"0.053,261.94,","9.33,","74.60,",41.97,,,,,,,,,,,,,,,,
1781,2016,48.0,"0.051,261.17,","16.65,","67.06,",41.86,,,,,,,,,,,,,,,,
1782,2016,49.0,"0.049,260.38,","21.12,","61.99,",41.56,,,,,,,,,,,,,,,,
1783,2016,50.0,"0.048,258.42,","25.57,","61.44,",43.51,,,,,,,,,,,,,,,,
1784,2016,51.0,"0.049,256.05,","33.11,","62.66,",47.88,,,,,,,,,,,,,,,,
1785,2016,52.0,"0.048,254.17,","35.91,","65.34,",50.62,,,,,,,,,,,,,,,,
1786,2017,1.0,"0.045,254.27,","34.72,","63.47,",49.1,,,,,,,,,,,,,,,,
1787,2017,2.0,"0.044,254.80,","34.41,","63.09,",48.75,,,,,,,,,,,,,,,,
1788,2017,3.0,"0.042,255.17,","34.08,","62.65,",48.37,,,,,,,,,,,,,,,,
1789,2017,4.0,"0.040,256.48,","32.35,","58.32,",45.34,,,,,,,,,,,,,,,,
1790,2017,5.0,"0.039,258.21,","29.69,","55.15,",42.42,,,,,,,,,,,,,,,,
1791,2017,6.0,"0.041,259.80,","27.44,","54.40,",40.92,,,,,,,,,,,,,,,,
1792,2017,7.0,"0.045,261.70,","27.75,","52.93,",40.34,,,,,,,,,,,,,,,,
1793,2017,8.0,"0.052,264.33,","29.94,","51.05,",40.49,,,,,,,,,,,,,,,,
1794,2017,9.0,"0.059,267.20,","31.78,","49.07,",40.42,,,,,,,,,,,,,,,,
1795,2017,10.0,"0.061,268.50,","29.50,","51.36,",40.43,,,,,,,,,,,,,,,,
1796,</pre></tt>,,,,,,,,,,,,,,,,,,,,,
