,Mean,data,for,UKR,Province=,17:,"Odessa,",from,1981,to,2017<br>The,data.1,below,were,extracted,from.1,weekly,files,like:,"../AVHRR_VHP/4km/ts_L1_v1/ByWeek/VHP_L1_Mean_198135.txt<br><tt><pre>year,week,,","provinceID,","SMN,SMT,VCI,TCI,VHI"
1675,2014,46.0,"0.075,272.85,","23.20,","56.69,",39.95,,,,,,,,,,,,,,,,
1676,2014,47.0,"0.061,269.29,","20.08,","62.43,",41.26,,,,,,,,,,,,,,,,
1677,2014,48.0,"0.054,266.25,","19.56,","65.91,",42.74,,,,,,,,,,,,,,,,
1678,2014,49.0,"0.050,263.45,","20.66,","66.52,",43.59,,,,,,,,,,,,,,,,
1679,2014,50.0,"0.050,261.62,","23.15,","63.81,",43.48,,,,,,,,,,,,,,,,
1680,2014,51.0,"0.049,260.78,","24.53,","61.28,",42.9,,,,,,,,,,,,,,,,
1681,2014,52.0,"0.046,259.49,","23.42,","61.67,",42.54,,,,,,,,,,,,,,,,
1682,2015,1.0,"0.042,258.85,","23.00,","62.05,",42.53,,,,,,,,,,,,,,,,
1683,2015,2.0,"0.042,259.66,","25.77,","60.02,",42.9,,,,,,,,,,,,,,,,
1684,2015,3.0,"0.045,261.60,","29.90,","53.54,",41.72,,,,,,,,,,,,,,,,
1685,2015,4.0,"0.055,264.99,","35.80,","44.16,",39.98,,,,,,,,,,,,,,,,
1686,2015,5.0,"0.068,268.48,","42.91,","35.79,",39.35,,,,,,,,,,,,,,,,
1687,2015,6.0,"0.081,272.01,","48.93,","29.19,",39.06,,,,,,,,,,,,,,,,
1688,2015,7.0,"0.093,275.66,","53.04,","22.81,",37.92,,,,,,,,,,,,,,,,
1689,2015,8.0,"0.109,279.14,","58.28,","17.67,",37.97,,,,,,,,,,,,,,,,
1690,2015,9.0,"0.126,282.22,","62.10,","15.01,",38.56,,,,,,,,,,,,,,,,
1691,2015,10.0,"0.142,284.80,","63.66,","13.95,",38.8,,,,,,,,,,,,,,,,
1692,2015,11.0,"0.159,286.87,","64.99,","11.73,",38.36,,,,,,,,,,,,,,,,
1693,2015,12.0,"0.175,288.46,","64.69,","13.79,",39.24,,,,,,,,,,,,,,,,
1694,2015,13.0,"0.196,290.05,","64.53,","16.45,",40.49,,,,,,,,,,,,,,,,
1695,2015,14.0,"0.219,291.48,","64.51,","17.94,",41.23,,,,,,,,,,,,,,,,
1696,2015,15.0,"0.242,292.79,","64.89,","22.36,",43.63,,,,,,,,,,,,,,,,
1697,2015,16.0,"0.272,294.27,","65.56,","28.19,",46.88,,,,,,,,,,,,,,,,
1698,2015,17.0,"0.306,295.90,","67.44,","31.29,",49.36,,,,,,,,,,,,,,,,
1699,2015,18.0,"0.338,297.17,","69.47,","36.13,",52.8,,,,,,,,,,,,,,,,
1700,2015,19.0,"0.366,298.17,","71.50,","41.09,",56.3,,,,,,,,,,,,,,,,
1701,2015,20.0,"0.389,299.07,","74.50,","43.17,",58.83,,,,,,,,,,,,,,,,
1702,2015,21.0,"0.406,300.42,","78.06,","39.39,",58.73,,,,,,,,,,,,,,,,
1703,2015,22.0,"0.411,301.41,","79.35,","38.14,",58.74,,,,,,,,,,,,,,,,
1704,2015,23.0,"0.406,302.04,","79.18,","39.02,",59.1,,,,,,,,,,,,,,,,
1705,2015,24.0,"0.390,302.13,","74.66,","41.58,",58.12,,,,,,,,,,,,,,,,
1706,2015,25.0,"0.371,302.37,","67.62,","42.50,",55.06,,,,,,,,,,,,,,,,
1707,2015,26.0,"0.356,302.98,","62.29,","40.66,",51.48,,,,,,,,,,,,,,,,
1708,2015,27.0,"0.345,303.46,","59.28,","40.73,",50.0,,,,,,,,,,,,,,,,
1709,2015,28.0,"0.334,304.19,","57.54,","36.80,",47.17,,,,,,,,,,,,,,,,
1710,2015,29.0,"0.325,305.15,","56.70,","29.49,",43.09,,,,,,,,,,,,,,,,
1711,2015,30.0,"0.313,306.02,","54.75,","22.13,",38.44,,,,,,,,,,,,,,,,
1712,2015,31.0,"0.297,306.63,","51.25,","16.18,",33.71,,,,,,,,,,,,,,,,
1713,2015,32.0,"0.276,306.99,","45.79,","11.10,",28.45,,,,,,,,,,,,,,,,
1714,2015,33.0,"0.252,307.04,","38.22,","7.66,",22.94,,,,,,,,,,,,,,,,
1715,2015,34.0,"0.233,306.88,","32.23,","5.24,",18.73,,,,,,,,,,,,,,,,
1716,2015,35.0,"0.215,305.99,","27.35,","4.72,",16.04,,,,,,,,,,,,,,,,
1717,2015,36.0,"0.199,304.65,","25.26,","4.00,",14.63,,,,,,,,,,,,,,,,
1718,2015,37.0,"0.185,302.59,","24.22,","5.52,",14.87,,,,,,,,,,,,,,,,
1719,2015,38.0,"0.172,300.00,","23.37,","9.52,",16.44,,,,,,,,,,,,,,,,
1720,2015,39.0,"0.159,297.48,","23.03,","14.21,",18.62,,,,,,,,,,,,,,,,
1721,2015,40.0,"0.148,294.87,","23.78,","17.94,",20.86,,,,,,,,,,,,,,,,
1722,2015,41.0,"0.137,292.22,","25.47,","17.62,",21.55,,,,,,,,,,,,,,,,
1723,2015,42.0,"0.128,290.11,","28.67,","12.66,",20.67,,,,,,,,,,,,,,,,
1724,2015,43.0,"0.120,288.10,","31.24,","12.08,",21.66,,,,,,,,,,,,,,,,
1725,2015,44.0,"0.113,286.19,","33.63,","10.26,",21.95,,,,,,,,,,,,,,,,
1726,2015,45.0,"0.107,284.23,","35.52,","11.04,",23.28,,,,,,,,,,,,,,,,
1727,2015,46.0,"0.103,281.79,","37.99,","14.25,",26.12,,,,,,,,,,,,,,,,
1728,2015,47.0,"0.102,279.52,","42.02,","17.07,",29.54,,,,,,,,,,,,,,,,
1729,2015,48.0,"0.101,277.46,","46.24,","19.39,",32.82,,,,,,,,,,,,,,,,
1730,2015,49.0,"0.101,275.86,","51.03,","18.77,",34.9,,,,,,,,,,,,,,,,
1731,2015,50.0,"0.101,274.29,","56.15,","17.73,",36.94,,,,,,,,,,,,,,,,
1732,2015,51.0,"0.099,272.35,","58.57,","20.80,",39.68,,,,,,,,,,,,,,,,
1733,2015,52.0,"0.096,270.68,","57.68,","24.93,",41.3,,,,,,,,,,,,,,,,
1734,2016,1.0,"0.091,268.48,","56.01,","31.54,",43.78,,,,,,,,,,,,,,,,
1735,2016,2.0,"0.084,266.22,","53.50,","39.30,",46.4,,,,,,,,,,,,,,,,
1736,2016,3.0,"0.078,265.05,","50.60,","43.00,",46.8,,,,,,,,,,,,,,,,
1737,2016,4.0,"0.080,265.78,","50.51,","42.04,",46.27,,,,,,,,,,,,,,,,
1738,2016,5.0,"0.084,267.97,","52.35,","37.50,",44.93,,,,,,,,,,,,,,,,
1739,2016,6.0,"0.094,271.84,","56.39,","29.80,",43.1,,,,,,,,,,,,,,,,
1740,2016,7.0,"0.111,276.09,","62.15,","21.64,",41.89,,,,,,,,,,,,,,,,
1741,2016,8.0,"0.130,279.63,","67.93,","16.30,",42.12,,,,,,,,,,,,,,,,
1742,2016,9.0,"0.150,282.43,","72.30,","14.36,",43.33,,,,,,,,,,,,,,,,
1743,2016,10.0,"0.174,284.93,","76.39,","13.45,",44.92,,,,,,,,,,,,,,,,
1744,2016,11.0,"0.197,286.75,","79.35,","12.02,",45.69,,,,,,,,,,,,,,,,
1745,2016,12.0,"0.221,288.35,","81.26,","14.12,",47.69,,,,,,,,,,,,,,,,
1746,2016,13.0,"0.249,290.14,","82.40,","16.24,",49.32,,,,,,,,,,,,,,,,
1747,2016,14.0,"0.280,291.53,","84.07,","18.16,",51.11,,,,,,,,,,,,,,,,
1748,2016,15.0,"0.311,292.54,","85.63,","24.28,",54.95,,,,,,,,,,,,,,,,
1749,2016,16.0,"0.343,293.09,","86.30,","37.34,",61.82,,,,,,,,,,,,,,,,
1750,2016,17.0,"0.372,293.41,","86.28,","52.86,",69.57,,,,,,,,,,,,,,,,
1751,2016,18.0,"0.392,293.54,","85.20,","68.27,",76.73,,,,,,,,,,,,,,,,
1752,2016,19.0,"0.405,293.89,","83.26,","78.70,",80.98,,,,,,,,,,,,,,,,
1753,2016,20.0,"0.412,294.27,","81.55,","83.37,",82.46,,,,,,,,,,,,,,,,
1754,2016,21.0,"0.416,294.62,","80.73,","86.06,",83.39,,,,,,,,,,,,,,,,
1755,2016,22.0,"0.416,295.29,","80.57,","86.35,",83.46,,,,,,,,,,,,,,,,
1756,2016,23.0,"0.416,296.18,","82.75,","84.34,",83.55,,,,,,,,,,,,,,,,
1757,2016,24.0,"0.410,297.10,","82.96,","80.64,",81.8,,,,,,,,,,,,,,,,
1758,2016,25.0,"0.401,298.32,","81.02,","74.72,",77.87,,,,,,,,,,,,,,,,
1759,2016,26.0,"0.391,299.51,","78.40,","67.87,",73.13,,,,,,,,,,,,,,,,
1760,2016,27.0,"0.380,300.75,","75.91,","61.16,",68.53,,,,,,,,,,,,,,,,
1761,2016,28.0,"0.365,302.00,","71.84,","52.91,",62.38,,,,,,,,,,,,,,,,
1762,2016,29.0,"0.350,302.96,","68.13,","45.69,",56.91,,,,,,,,,,,,,,,,
1763,2016,30.0,"0.331,303.64,","62.97,","39.52,",51.25,,,,,,,,,,,,,,,,
1764,2016,31.0,"0.311,303.86,","57.74,","35.91,",46.83,,,,,,,,,,,,,,,,
1765,2016,32.0,"0.289,303.71,","52.76,","33.07,",42.92,,,,,,,,,,,,,,,,
1766,2016,33.0,"0.270,303.44,","47.98,","29.98,",38.98,,,,,,,,,,,,,,,,
1767,2016,34.0,"0.251,303.04,","42.64,","27.00,",34.82,,,,,,,,,,,,,,,,
1768,2016,35.0,"0.233,302.26,","37.75,","24.33,",31.04,,,,,,,,,,,,,,,,
1769,2016,36.0,"0.215,300.92,","34.12,","23.37,",28.75,,,,,,,,,,,,,,,,
1770,2016,37.0,"0.198,299.07,","30.95,","27.45,",29.2,,,,,,,,,,,,,,,,
1771,2016,38.0,"0.184,296.90,","29.77,","34.48,",32.12,,,,,,,,,,,,,,,,
1772,2016,39.0,"0.167,293.72,","27.32,","51.10,",39.21,,,,,,,,,,,,,,,,
1773,2016,40.0,"0.152,290.37,","25.92,","65.51,",45.72,,,,,,,,,,,,,,,,
1774,2016,41.0,"0.140,287.09,","27.01,","70.29,",48.64,,,,,,,,,,,,,,,,
1775,2016,42.0,"0.128,283.85,","28.37,","69.03,",48.7,,,,,,,,,,,,,,,,
1776,2016,43.0,"0.115,280.89,","28.51,","63.90,",46.21,,,,,,,,,,,,,,,,
1777,2016,44.0,"0.103,278.11,","28.32,","58.64,",43.48,,,,,,,,,,,,,,,,
1778,2016,45.0,"0.094,275.62,","28.63,","56.03,",42.33,,,,,,,,,,,,,,,,
1779,2016,46.0,"0.092,273.84,","32.07,","52.83,",42.45,,,,,,,,,,,,,,,,
1780,2016,47.0,"0.090,271.98,","34.89,","52.27,",43.58,,,,,,,,,,,,,,,,
1781,2016,48.0,"0.089,270.41,","39.03,","50.75,",44.89,,,,,,,,,,,,,,,,
1782,2016,49.0,"0.087,269.15,","42.67,","46.26,",44.46,,,,,,,,,,,,,,,,
1783,2016,50.0,"0.085,268.00,","46.03,","41.69,",43.86,,,,,,,,,,,,,,,,
1784,2016,51.0,"0.080,266.76,","47.61,","40.89,",44.25,,,,,,,,,,,,,,,,
1785,2016,52.0,"0.074,265.54,","44.58,","42.12,",43.35,,,,,,,,,,,,,,,,
1786,2017,1.0,"0.069,265.32,","42.84,","41.84,",42.34,,,,,,,,,,,,,,,,
1787,2017,2.0,"0.067,265.57,","43.81,","41.67,",42.74,,,,,,,,,,,,,,,,
1788,2017,3.0,"0.066,266.37,","44.16,","39.36,",41.76,,,,,,,,,,,,,,,,
1789,2017,4.0,"0.065,267.18,","41.99,","38.30,",40.15,,,,,,,,,,,,,,,,
1790,2017,5.0,"0.066,268.50,","41.00,","36.26,",38.63,,,,,,,,,,,,,,,,
1791,2017,6.0,"0.068,270.30,","40.79,","34.34,",37.56,,,,,,,,,,,,,,,,
1792,2017,7.0,"0.072,272.60,","40.75,","31.53,",36.14,,,,,,,,,,,,,,,,
1793,2017,8.0,"0.079,275.48,","41.58,","27.92,",34.75,,,,,,,,,,,,,,,,
1794,2017,9.0,"0.087,278.46,","41.66,","25.59,",33.62,,,,,,,,,,,,,,,,
1795,2017,10.0,"0.092,280.33,","39.09,","26.77,",32.93,,,,,,,,,,,,,,,,
1796,</pre></tt>,,,,,,,,,,,,,,,,,,,,,
