,Mean,data,for,UKR,Province=,3:,"Chernivtsi,",from,1981,to,2017<br>The,data.1,below,were,extracted,from.1,weekly,files,like:,"../AVHRR_VHP/4km/ts_L1_v1/ByWeek/VHP_L1_Mean_198135.txt<br><tt><pre>year,week,,","provinceID,","SMN,SMT,VCI,TCI,VHI"
1675,2014,46.0,"0.137,270.84,","34.42,","50.84,",42.63,,,,,,,,,,,,,,,,
1676,2014,47.0,"0.110,267.50,","30.53,","55.87,",43.2,,,,,,,,,,,,,,,,
1677,2014,48.0,"0.094,265.58,","30.55,","57.03,",43.79,,,,,,,,,,,,,,,,
1678,2014,49.0,"0.085,264.77,","30.74,","53.16,",41.95,,,,,,,,,,,,,,,,
1679,2014,50.0,"0.084,265.25,","37.19,","42.35,",39.77,,,,,,,,,,,,,,,,
1680,2014,51.0,"0.085,266.13,","46.94,","31.63,",39.28,,,,,,,,,,,,,,,,
1681,2014,52.0,"0.086,266.69,","53.99,","27.81,",40.9,,,,,,,,,,,,,,,,
1682,2015,1.0,"0.086,266.92,","55.62,","26.99,",41.31,,,,,,,,,,,,,,,,
1683,2015,2.0,"0.090,268.02,","59.05,","24.36,",41.71,,,,,,,,,,,,,,,,
1684,2015,3.0,"0.099,269.31,","66.99,","21.50,",44.24,,,,,,,,,,,,,,,,
1685,2015,4.0,"0.111,270.96,","71.34,","18.91,",45.13,,,,,,,,,,,,,,,,
1686,2015,5.0,"0.122,272.44,","74.83,","16.69,",45.76,,,,,,,,,,,,,,,,
1687,2015,6.0,"0.133,274.20,","75.36,","15.75,",45.55,,,,,,,,,,,,,,,,
1688,2015,7.0,"0.141,275.64,","72.95,","17.13,",45.04,,,,,,,,,,,,,,,,
1689,2015,8.0,"0.152,277.61,","73.50,","16.59,",45.04,,,,,,,,,,,,,,,,
1690,2015,9.0,"0.161,279.86,","72.41,","15.16,",43.79,,,,,,,,,,,,,,,,
1691,2015,10.0,"0.167,281.69,","69.64,","15.87,",42.75,,,,,,,,,,,,,,,,
1692,2015,11.0,"0.179,283.60,","68.29,","13.86,",41.08,,,,,,,,,,,,,,,,
1693,2015,12.0,"0.194,285.18,","67.12,","16.13,",41.62,,,,,,,,,,,,,,,,
1694,2015,13.0,"0.212,286.91,","66.65,","16.08,",41.36,,,,,,,,,,,,,,,,
1695,2015,14.0,"0.230,288.38,","65.05,","14.34,",39.69,,,,,,,,,,,,,,,,
1696,2015,15.0,"0.255,289.87,","65.65,","12.70,",39.17,,,,,,,,,,,,,,,,
1697,2015,16.0,"0.293,291.44,","68.35,","12.39,",40.37,,,,,,,,,,,,,,,,
1698,2015,17.0,"0.334,292.93,","70.22,","12.74,",41.48,,,,,,,,,,,,,,,,
1699,2015,18.0,"0.375,293.91,","72.77,","14.74,",43.76,,,,,,,,,,,,,,,,
1700,2015,19.0,"0.416,294.79,","75.50,","16.02,",45.76,,,,,,,,,,,,,,,,
1701,2015,20.0,"0.451,295.39,","77.65,","18.40,",48.03,,,,,,,,,,,,,,,,
1702,2015,21.0,"0.481,296.15,","79.72,","19.11,",49.41,,,,,,,,,,,,,,,,
1703,2015,22.0,"0.501,296.81,","80.47,","18.01,",49.24,,,,,,,,,,,,,,,,
1704,2015,23.0,"0.512,297.14,","81.34,","18.51,",49.92,,,,,,,,,,,,,,,,
1705,2015,24.0,"0.518,297.26,","81.93,","17.86,",49.89,,,,,,,,,,,,,,,,
1706,2015,25.0,"0.521,297.50,","81.72,","14.32,",48.02,,,,,,,,,,,,,,,,
1707,2015,26.0,"0.519,297.67,","79.06,","13.07,",46.07,,,,,,,,,,,,,,,,
1708,2015,27.0,"0.512,297.85,","74.56,","14.13,",44.35,,,,,,,,,,,,,,,,
1709,2015,28.0,"0.507,298.43,","72.38,","10.34,",41.36,,,,,,,,,,,,,,,,
1710,2015,29.0,"0.500,299.03,","69.59,","6.60,",38.09,,,,,,,,,,,,,,,,
1711,2015,30.0,"0.488,299.52,","65.83,","4.29,",35.06,,,,,,,,,,,,,,,,
1712,2015,31.0,"0.475,299.94,","60.58,","1.98,",31.28,,,,,,,,,,,,,,,,
1713,2015,32.0,"0.453,299.85,","51.10,","1.82,",26.46,,,,,,,,,,,,,,,,
1714,2015,33.0,"0.433,299.61,","42.53,","1.54,",22.03,,,,,,,,,,,,,,,,
1715,2015,34.0,"0.414,299.00,","35.36,","1.89,",18.63,,,,,,,,,,,,,,,,
1716,2015,35.0,"0.389,297.84,","29.93,","3.69,",16.81,,,,,,,,,,,,,,,,
1717,2015,36.0,"0.369,296.70,","29.52,","5.45,",17.48,,,,,,,,,,,,,,,,
1718,2015,37.0,"0.351,294.90,","30.68,","10.43,",20.55,,,,,,,,,,,,,,,,
1719,2015,38.0,"0.333,292.94,","30.93,","15.82,",23.37,,,,,,,,,,,,,,,,
1720,2015,39.0,"0.316,291.01,","31.33,","21.40,",26.36,,,,,,,,,,,,,,,,
1721,2015,40.0,"0.297,288.97,","32.60,","28.31,",30.46,,,,,,,,,,,,,,,,
1722,2015,41.0,"0.281,287.32,","37.22,","25.19,",31.2,,,,,,,,,,,,,,,,
1723,2015,42.0,"0.268,286.15,","44.85,","16.74,",30.8,,,,,,,,,,,,,,,,
1724,2015,43.0,"0.250,284.99,","52.00,","11.16,",31.58,,,,,,,,,,,,,,,,
1725,2015,44.0,"0.231,284.11,","58.45,","3.69,",31.07,,,,,,,,,,,,,,,,
1726,2015,45.0,"0.203,282.85,","59.66,","2.13,",30.9,,,,,,,,,,,,,,,,
1727,2015,46.0,"0.182,281.10,","62.10,","2.90,",32.5,,,,,,,,,,,,,,,,
1728,2015,47.0,"0.166,278.96,","66.34,","5.03,",35.69,,,,,,,,,,,,,,,,
1729,2015,48.0,"0.151,276.89,","68.85,","8.59,",38.72,,,,,,,,,,,,,,,,
1730,2015,49.0,"0.143,275.51,","73.62,","9.17,",41.4,,,,,,,,,,,,,,,,
1731,2015,50.0,"0.138,274.55,","80.10,","6.49,",43.3,,,,,,,,,,,,,,,,
1732,2015,51.0,"0.129,273.21,","83.36,","6.33,",44.84,,,,,,,,,,,,,,,,
1733,2015,52.0,"0.121,271.35,","82.87,","12.43,",47.65,,,,,,,,,,,,,,,,
1734,2016,1.0,"0.112,269.34,","79.25,","20.76,",50.0,,,,,,,,,,,,,,,,
1735,2016,2.0,"0.104,267.97,","72.82,","27.05,",49.94,,,,,,,,,,,,,,,,
1736,2016,3.0,"0.104,268.05,","72.09,","28.01,",50.05,,,,,,,,,,,,,,,,
1737,2016,4.0,"0.109,269.61,","71.71,","25.32,",48.52,,,,,,,,,,,,,,,,
1738,2016,5.0,"0.118,272.25,","72.80,","18.48,",45.64,,,,,,,,,,,,,,,,
1739,2016,6.0,"0.126,274.73,","71.92,","14.85,",43.39,,,,,,,,,,,,,,,,
1740,2016,7.0,"0.134,276.54,","70.29,","14.45,",42.37,,,,,,,,,,,,,,,,
1741,2016,8.0,"0.142,278.03,","68.87,","15.21,",42.04,,,,,,,,,,,,,,,,
1742,2016,9.0,"0.153,279.64,","69.08,","16.19,",42.63,,,,,,,,,,,,,,,,
1743,2016,10.0,"0.171,281.46,","71.69,","16.89,",44.29,,,,,,,,,,,,,,,,
1744,2016,11.0,"0.188,283.15,","72.49,","15.54,",44.02,,,,,,,,,,,,,,,,
1745,2016,12.0,"0.210,284.80,","74.70,","17.62,",46.16,,,,,,,,,,,,,,,,
1746,2016,13.0,"0.237,286.35,","77.76,","18.64,",48.2,,,,,,,,,,,,,,,,
1747,2016,14.0,"0.264,287.84,","79.90,","17.52,",48.71,,,,,,,,,,,,,,,,
1748,2016,15.0,"0.293,289.18,","81.15,","16.60,",48.87,,,,,,,,,,,,,,,,
1749,2016,16.0,"0.320,289.97,","78.69,","21.36,",50.02,,,,,,,,,,,,,,,,
1750,2016,17.0,"0.348,290.85,","75.77,","27.49,",51.63,,,,,,,,,,,,,,,,
1751,2016,18.0,"0.372,291.54,","71.55,","34.24,",52.9,,,,,,,,,,,,,,,,
1752,2016,19.0,"0.393,292.35,","66.77,","37.53,",52.15,,,,,,,,,,,,,,,,
1753,2016,20.0,"0.415,293.22,","63.67,","38.17,",50.92,,,,,,,,,,,,,,,,
1754,2016,21.0,"0.436,294.08,","60.95,","38.22,",49.59,,,,,,,,,,,,,,,,
1755,2016,22.0,"0.455,294.83,","59.67,","36.59,",48.13,,,,,,,,,,,,,,,,
1756,2016,23.0,"0.473,295.56,","62.33,","32.98,",47.66,,,,,,,,,,,,,,,,
1757,2016,24.0,"0.485,296.01,","64.80,","29.50,",47.15,,,,,,,,,,,,,,,,
1758,2016,25.0,"0.496,296.40,","68.30,","24.59,",46.45,,,,,,,,,,,,,,,,
1759,2016,26.0,"0.504,296.70,","71.02,","22.00,",46.51,,,,,,,,,,,,,,,,
1760,2016,27.0,"0.508,297.00,","71.95,","22.21,",47.08,,,,,,,,,,,,,,,,
1761,2016,28.0,"0.512,297.59,","75.07,","17.25,",46.16,,,,,,,,,,,,,,,,
1762,2016,29.0,"0.509,297.76,","74.83,","16.41,",45.62,,,,,,,,,,,,,,,,
1763,2016,30.0,"0.503,297.88,","74.03,","16.07,",45.05,,,,,,,,,,,,,,,,
1764,2016,31.0,"0.491,297.89,","70.10,","14.31,",42.21,,,,,,,,,,,,,,,,
1765,2016,32.0,"0.480,297.80,","66.84,","13.51,",40.18,,,,,,,,,,,,,,,,
1766,2016,33.0,"0.470,297.76,","64.08,","10.77,",37.42,,,,,,,,,,,,,,,,
1767,2016,34.0,"0.450,297.50,","56.34,","9.44,",32.89,,,,,,,,,,,,,,,,
1768,2016,35.0,"0.422,296.74,","48.02,","10.39,",29.2,,,,,,,,,,,,,,,,
1769,2016,36.0,"0.389,295.43,","39.52,","14.48,",27.0,,,,,,,,,,,,,,,,
1770,2016,37.0,"0.361,294.03,","35.59,","17.65,",26.62,,,,,,,,,,,,,,,,
1771,2016,38.0,"0.339,292.72,","34.00,","17.81,",25.9,,,,,,,,,,,,,,,,
1772,2016,39.0,"0.310,289.94,","29.31,","31.98,",30.65,,,,,,,,,,,,,,,,
1773,2016,40.0,"0.285,287.04,","26.62,","50.06,",38.34,,,,,,,,,,,,,,,,
1774,2016,41.0,"0.264,284.47,","28.28,","58.68,",43.48,,,,,,,,,,,,,,,,
1775,2016,42.0,"0.239,281.76,","30.08,","64.85,",47.47,,,,,,,,,,,,,,,,
1776,2016,43.0,"0.212,279.75,","31.87,","57.55,",44.71,,,,,,,,,,,,,,,,
1777,2016,44.0,"0.181,277.90,","31.93,","46.74,",39.34,,,,,,,,,,,,,,,,
1778,2016,45.0,"0.152,275.63,","31.53,","39.89,",35.71,,,,,,,,,,,,,,,,
1779,2016,46.0,"0.133,273.44,","34.42,","38.10,",36.26,,,,,,,,,,,,,,,,
1780,2016,47.0,"0.111,270.62,","34.26,","41.91,",38.08,,,,,,,,,,,,,,,,
1781,2016,48.0,"0.096,267.86,","35.27,","47.49,",41.38,,,,,,,,,,,,,,,,
1782,2016,49.0,"0.083,265.56,","34.16,","50.44,",42.3,,,,,,,,,,,,,,,,
1783,2016,50.0,"0.078,263.63,","38.52,","49.85,",44.18,,,,,,,,,,,,,,,,
1784,2016,51.0,"0.078,262.30,","47.79,","48.00,",47.89,,,,,,,,,,,,,,,,
1785,2016,52.0,"0.074,261.03,","48.47,","49.97,",49.22,,,,,,,,,,,,,,,,
1786,2017,1.0,"0.072,260.26,","46.40,","52.22,",49.31,,,,,,,,,,,,,,,,
1787,2017,2.0,"0.072,259.66,","45.20,","54.66,",49.93,,,,,,,,,,,,,,,,
1788,2017,3.0,"0.071,258.97,","42.87,","57.56,",50.21,,,,,,,,,,,,,,,,
1789,2017,4.0,"0.070,259.71,","39.23,","55.90,",47.57,,,,,,,,,,,,,,,,
1790,2017,5.0,"0.072,261.53,","37.48,","51.55,",44.52,,,,,,,,,,,,,,,,
1791,2017,6.0,"0.076,263.84,","36.74,","48.05,",42.4,,,,,,,,,,,,,,,,
1792,2017,7.0,"0.083,266.33,","36.99,","45.40,",41.19,,,,,,,,,,,,,,,,
1793,2017,8.0,"0.094,269.22,","39.89,","42.43,",41.16,,,,,,,,,,,,,,,,
1794,2017,9.0,"0.105,271.90,","42.45,","40.69,",41.57,,,,,,,,,,,,,,,,
1795,2017,10.0,"0.103,271.98,","36.85,","47.89,",42.37,,,,,,,,,,,,,,,,
1796,</pre></tt>,,,,,,,,,,,,,,,,,,,,,
