,Mean,data,for,UKR,Province=,1:,"Cherkasy,",from,1981,to,2017<br>The,data.1,below,were,extracted,from.1,weekly,files,like:,"../AVHRR_VHP/4km/ts_L1_v1/ByWeek/VHP_L1_Mean_198135.txt<br><tt><pre>year,week,,","provinceID,","SMN,SMT,VCI,TCI,VHI"
1675,2014,46.0,"0.118,273.78,","53.23,","25.05,",39.14,,,,,,,,,,,,,,,,
1676,2014,47.0,"0.097,271.04,","48.62,","29.67,",39.14,,,,,,,,,,,,,,,,
1677,2014,48.0,"0.082,268.27,","45.61,","36.35,",40.98,,,,,,,,,,,,,,,,
1678,2014,49.0,"0.073,266.03,","43.81,","40.31,",42.06,,,,,,,,,,,,,,,,
1679,2014,50.0,"0.069,264.83,","46.71,","38.26,",42.48,,,,,,,,,,,,,,,,
1680,2014,51.0,"0.065,263.59,","48.88,","35.93,",42.41,,,,,,,,,,,,,,,,
1681,2014,52.0,"0.060,262.16,","47.16,","36.73,",41.94,,,,,,,,,,,,,,,,
1682,2015,1.0,"0.058,260.90,","47.29,","37.23,",42.26,,,,,,,,,,,,,,,,
1683,2015,2.0,"0.055,260.21,","45.75,","39.16,",42.46,,,,,,,,,,,,,,,,
1684,2015,3.0,"0.051,260.27,","42.91,","40.19,",41.55,,,,,,,,,,,,,,,,
1685,2015,4.0,"0.051,261.20,","42.15,","38.93,",40.54,,,,,,,,,,,,,,,,
1686,2015,5.0,"0.052,262.34,","41.24,","38.34,",39.79,,,,,,,,,,,,,,,,
1687,2015,6.0,"0.054,264.15,","39.51,","38.05,",38.78,,,,,,,,,,,,,,,,
1688,2015,7.0,"0.059,266.60,","38.85,","36.08,",37.47,,,,,,,,,,,,,,,,
1689,2015,8.0,"0.071,270.18,","43.06,","29.99,",36.53,,,,,,,,,,,,,,,,
1690,2015,9.0,"0.088,273.71,","48.76,","25.26,",37.01,,,,,,,,,,,,,,,,
1691,2015,10.0,"0.109,277.69,","54.63,","19.78,",37.21,,,,,,,,,,,,,,,,
1692,2015,11.0,"0.131,281.02,","59.63,","13.41,",36.52,,,,,,,,,,,,,,,,
1693,2015,12.0,"0.151,283.42,","61.90,","14.61,",38.25,,,,,,,,,,,,,,,,
1694,2015,13.0,"0.171,285.75,","64.52,","15.09,",39.8,,,,,,,,,,,,,,,,
1695,2015,14.0,"0.196,287.85,","65.92,","14.16,",40.04,,,,,,,,,,,,,,,,
1696,2015,15.0,"0.224,289.80,","65.36,","15.48,",40.42,,,,,,,,,,,,,,,,
1697,2015,16.0,"0.260,292.23,","66.51,","14.84,",40.68,,,,,,,,,,,,,,,,
1698,2015,17.0,"0.303,294.57,","70.64,","13.00,",41.82,,,,,,,,,,,,,,,,
1699,2015,18.0,"0.344,296.01,","73.85,","15.70,",44.77,,,,,,,,,,,,,,,,
1700,2015,19.0,"0.379,296.72,","74.40,","22.79,",48.59,,,,,,,,,,,,,,,,
1701,2015,20.0,"0.414,297.45,","75.82,","26.17,",51.0,,,,,,,,,,,,,,,,
1702,2015,21.0,"0.446,298.59,","79.67,","22.59,",51.13,,,,,,,,,,,,,,,,
1703,2015,22.0,"0.470,299.10,","82.99,","22.81,",52.9,,,,,,,,,,,,,,,,
1704,2015,23.0,"0.492,299.31,","88.43,","24.21,",56.32,,,,,,,,,,,,,,,,
1705,2015,24.0,"0.508,299.01,","92.00,","29.63,",60.82,,,,,,,,,,,,,,,,
1706,2015,25.0,"0.515,298.63,","93.40,","34.43,",63.91,,,,,,,,,,,,,,,,
1707,2015,26.0,"0.517,298.40,","93.22,","36.84,",65.03,,,,,,,,,,,,,,,,
1708,2015,27.0,"0.517,298.25,","93.35,","39.72,",66.54,,,,,,,,,,,,,,,,
1709,2015,28.0,"0.515,298.25,","93.76,","41.36,",67.56,,,,,,,,,,,,,,,,
1710,2015,29.0,"0.512,298.42,","93.65,","41.63,",67.64,,,,,,,,,,,,,,,,
1711,2015,30.0,"0.503,298.83,","92.59,","39.35,",65.97,,,,,,,,,,,,,,,,
1712,2015,31.0,"0.490,299.35,","90.96,","34.00,",62.48,,,,,,,,,,,,,,,,
1713,2015,32.0,"0.466,299.60,","86.62,","28.49,",57.55,,,,,,,,,,,,,,,,
1714,2015,33.0,"0.438,299.52,","80.21,","23.08,",51.65,,,,,,,,,,,,,,,,
1715,2015,34.0,"0.406,299.17,","71.55,","17.97,",44.76,,,,,,,,,,,,,,,,
1716,2015,35.0,"0.373,298.46,","63.87,","13.62,",38.75,,,,,,,,,,,,,,,,
1717,2015,36.0,"0.343,297.57,","59.01,","8.83,",33.92,,,,,,,,,,,,,,,,
1718,2015,37.0,"0.317,296.03,","57.74,","8.09,",32.91,,,,,,,,,,,,,,,,
1719,2015,38.0,"0.296,293.93,","57.08,","11.33,",34.21,,,,,,,,,,,,,,,,
1720,2015,39.0,"0.273,291.57,","54.58,","17.24,",35.91,,,,,,,,,,,,,,,,
1721,2015,40.0,"0.248,288.94,","51.44,","24.49,",37.96,,,,,,,,,,,,,,,,
1722,2015,41.0,"0.220,285.81,","48.60,","33.05,",40.83,,,,,,,,,,,,,,,,
1723,2015,42.0,"0.191,283.05,","46.29,","36.33,",41.31,,,,,,,,,,,,,,,,
1724,2015,43.0,"0.161,279.58,","42.59,","46.43,",44.51,,,,,,,,,,,,,,,,
1725,2015,44.0,"0.128,275.78,","35.95,","47.64,",41.8,,,,,,,,,,,,,,,,
1726,2015,45.0,"0.099,271.66,","27.86,","49.95,",38.9,,,,,,,,,,,,,,,,
1727,2015,46.0,"0.082,267.55,","26.44,","54.28,",40.36,,,,,,,,,,,,,,,,
1728,2015,47.0,"0.072,264.51,","29.13,","57.14,",43.13,,,,,,,,,,,,,,,,
1729,2015,48.0,"0.066,262.93,","32.02,","56.64,",44.33,,,,,,,,,,,,,,,,
1730,2015,49.0,"0.063,262.97,","34.26,","50.68,",42.47,,,,,,,,,,,,,,,,
1731,2015,50.0,"0.063,262.31,","41.14,","47.19,",44.17,,,,,,,,,,,,,,,,
1732,2015,51.0,"0.063,260.27,","46.14,","48.18,",47.16,,,,,,,,,,,,,,,,
1733,2015,52.0,"0.061,258.58,","47.81,","49.45,",48.63,,,,,,,,,,,,,,,,
1734,2016,1.0,"0.059,255.89,","49.17,","54.77,",51.97,,,,,,,,,,,,,,,,
1735,2016,2.0,"0.054,252.56,","44.84,","66.20,",55.52,,,,,,,,,,,,,,,,
1736,2016,3.0,"0.051,250.20,","42.56,","75.27,",58.92,,,,,,,,,,,,,,,,
1737,2016,4.0,"0.052,250.74,","43.21,","74.41,",58.81,,,,,,,,,,,,,,,,
1738,2016,5.0,"0.052,253.45,","41.56,","67.39,",54.47,,,,,,,,,,,,,,,,
1739,2016,6.0,"0.055,257.60,","40.12,","58.45,",49.28,,,,,,,,,,,,,,,,
1740,2016,7.0,"0.062,262.04,","41.45,","49.41,",45.43,,,,,,,,,,,,,,,,
1741,2016,8.0,"0.073,266.47,","44.24,","41.32,",42.78,,,,,,,,,,,,,,,,
1742,2016,9.0,"0.086,270.93,","48.05,","34.22,",41.14,,,,,,,,,,,,,,,,
1743,2016,10.0,"0.100,275.18,","50.21,","28.63,",39.42,,,,,,,,,,,,,,,,
1744,2016,11.0,"0.118,278.57,","53.04,","22.76,",37.9,,,,,,,,,,,,,,,,
1745,2016,12.0,"0.138,281.54,","55.77,","21.94,",38.85,,,,,,,,,,,,,,,,
1746,2016,13.0,"0.163,285.04,","60.44,","18.01,",39.23,,,,,,,,,,,,,,,,
1747,2016,14.0,"0.191,287.76,","63.40,","14.38,",38.89,,,,,,,,,,,,,,,,
1748,2016,15.0,"0.222,289.60,","64.54,","16.05,",40.3,,,,,,,,,,,,,,,,
1749,2016,16.0,"0.260,291.52,","66.44,","18.96,",42.7,,,,,,,,,,,,,,,,
1750,2016,17.0,"0.297,292.80,","67.87,","25.96,",46.92,,,,,,,,,,,,,,,,
1751,2016,18.0,"0.324,292.87,","65.56,","44.21,",54.88,,,,,,,,,,,,,,,,
1752,2016,19.0,"0.349,293.08,","61.07,","59.74,",60.41,,,,,,,,,,,,,,,,
1753,2016,20.0,"0.371,293.37,","55.65,","67.11,",61.38,,,,,,,,,,,,,,,,
1754,2016,21.0,"0.391,293.51,","51.90,","72.03,",61.96,,,,,,,,,,,,,,,,
1755,2016,22.0,"0.411,293.93,","51.30,","71.42,",61.36,,,,,,,,,,,,,,,,
1756,2016,23.0,"0.435,294.54,","57.15,","67.97,",62.56,,,,,,,,,,,,,,,,
1757,2016,24.0,"0.457,295.14,","66.53,","65.36,",65.95,,,,,,,,,,,,,,,,
1758,2016,25.0,"0.476,295.87,","76.76,","60.75,",68.75,,,,,,,,,,,,,,,,
1759,2016,26.0,"0.487,296.35,","82.36,","56.89,",69.62,,,,,,,,,,,,,,,,
1760,2016,27.0,"0.495,297.05,","86.29,","51.55,",68.92,,,,,,,,,,,,,,,,
1761,2016,28.0,"0.495,297.86,","88.09,","44.87,",66.48,,,,,,,,,,,,,,,,
1762,2016,29.0,"0.490,298.35,","87.62,","41.92,",64.77,,,,,,,,,,,,,,,,
1763,2016,30.0,"0.478,298.65,","85.26,","40.97,",63.12,,,,,,,,,,,,,,,,
1764,2016,31.0,"0.462,298.79,","81.16,","39.41,",60.29,,,,,,,,,,,,,,,,
1765,2016,32.0,"0.441,298.64,","76.54,","37.84,",57.19,,,,,,,,,,,,,,,,
1766,2016,33.0,"0.420,298.55,","72.03,","32.17,",52.1,,,,,,,,,,,,,,,,
1767,2016,34.0,"0.396,297.90,","67.00,","29.87,",48.44,,,,,,,,,,,,,,,,
1768,2016,35.0,"0.371,297.12,","63.28,","25.55,",44.42,,,,,,,,,,,,,,,,
1769,2016,36.0,"0.346,296.78,","60.75,","13.70,",37.22,,,,,,,,,,,,,,,,
1770,2016,37.0,"0.312,295.12,","55.52,","14.31,",34.92,,,,,,,,,,,,,,,,
1771,2016,38.0,"0.280,292.93,","49.22,","20.82,",35.02,,,,,,,,,,,,,,,,
1772,2016,39.0,"0.243,289.42,","38.42,","43.77,",41.09,,,,,,,,,,,,,,,,
1773,2016,40.0,"0.208,285.55,","28.52,","67.07,",47.79,,,,,,,,,,,,,,,,
1774,2016,41.0,"0.176,282.16,","22.62,","74.78,",48.7,,,,,,,,,,,,,,,,
1775,2016,42.0,"0.144,277.91,","18.36,","81.19,",49.78,,,,,,,,,,,,,,,,
1776,2016,43.0,"0.117,274.11,","16.61,","80.31,",48.46,,,,,,,,,,,,,,,,
1777,2016,44.0,"0.099,271.03,","16.93,","73.34,",45.14,,,,,,,,,,,,,,,,
1778,2016,45.0,"0.081,267.43,","15.53,","71.61,",43.57,,,,,,,,,,,,,,,,
1779,2016,46.0,"0.071,263.85,","17.66,","72.93,",45.3,,,,,,,,,,,,,,,,
1780,2016,47.0,"0.062,260.30,","20.11,","76.80,",48.46,,,,,,,,,,,,,,,,
1781,2016,48.0,"0.059,258.84,","25.55,","76.02,",50.79,,,,,,,,,,,,,,,,
1782,2016,49.0,"0.059,258.82,","30.81,","70.20,",50.5,,,,,,,,,,,,,,,,
1783,2016,50.0,"0.055,257.79,","33.41,","66.60,",50.01,,,,,,,,,,,,,,,,
1784,2016,51.0,"0.053,257.16,","36.99,","60.77,",48.88,,,,,,,,,,,,,,,,
1785,2016,52.0,"0.051,256.66,","38.07,","56.66,",47.36,,,,,,,,,,,,,,,,
1786,2017,1.0,"0.049,257.49,","39.15,","49.36,",44.26,,,,,,,,,,,,,,,,
1787,2017,2.0,"0.049,258.62,","39.68,","44.89,",42.28,,,,,,,,,,,,,,,,
1788,2017,3.0,"0.047,259.39,","38.99,","43.32,",41.16,,,,,,,,,,,,,,,,
1789,2017,4.0,"0.047,260.48,","37.87,","41.14,",39.51,,,,,,,,,,,,,,,,
1790,2017,5.0,"0.047,261.75,","36.44,","39.84,",38.14,,,,,,,,,,,,,,,,
1791,2017,6.0,"0.049,263.22,","34.93,","40.22,",37.58,,,,,,,,,,,,,,,,
1792,2017,7.0,"0.052,265.21,","33.44,","39.29,",36.36,,,,,,,,,,,,,,,,
1793,2017,8.0,"0.057,267.95,","33.55,","36.11,",34.83,,,,,,,,,,,,,,,,
1794,2017,9.0,"0.063,270.76,","33.98,","34.16,",34.07,,,,,,,,,,,,,,,,
1795,2017,10.0,"0.068,272.41,","31.26,","37.58,",34.42,,,,,,,,,,,,,,,,
1796,</pre></tt>,,,,,,,,,,,,,,,,,,,,,
